,Unnamed: 0,Name,starName,defaultPlanetEntry,numStars,numPlanets,solution,controversial,orbitalPeriod,planetSemimajor,planetEarthRads,earthMass,bestEarthMass,bestMassProvenance,eccentricity,equilTemp,stellarEffTemp,stellarRadius,stellarMetallicity,stellarMetallicityRatio,luminosity,stellarAge,distance,density,escapeVelocity,surfaceEarthTemp,surfaceVenusTemp,surfaceMarsTemp,surfaceTitanTemp,similarityIndex_Earth,similarityIndex_Arrakis,similarityIndex_Erid
33141,33141,TOI-4137 b,TOI-4137,1,1,1,Published Confirmed,0,3.8016122,7833000.0,13.574,457.67291,457.67291,Mass,0.0,1570.0,6202.0,1002732.48,0.182,[Fe/H],0.439,2.1,334.993,0.18277446160938865,5.799355467039119,482.4839005049034,398.2606241398343,467.06149193779936,392.58173128208654,0.17338489706832175,0.18705553883673331,0.34175088244278967
33144,33144,TOI-4145 A b,TOI-4145 A,1,2,1,Published Confirmed,0,4.0664428,7234500.0,13.305,136.66622,136.66622,Mass,0.0,1074.0,5281.0,598854.12,0.168,[Fe/H],-0.287,4.7,205.387,0.057956264638724594,3.200952282970076,330.55416159456433,272.8520196651265,319.9881275189546,268.96135789582655,0.1805817121767159,0.19381469462939513,0.22715963447306042
33160,33160,TOI-4406 b,TOI-4406,1,1,1,Published Confirmed,0,30.08364,30150000.0,11.209,95.34852,95.34852,Mass,0.15,904.0,6219.0,898281.18,0.1,[Fe/H],0.362,2.9,261.834,0.06762342912911998,2.9129269382071055,235.26278371316565,194.19487983004313,227.74270114199234,191.42580891163715,0.197572181836272,0.18603372165513882,0.2058239845445581
33162,33162,TOI-4463 A b,TOI-4463 A,1,2,1,Published Confirmed,0,2.8807198,6054000.0,13.26,252.35576,252.35576,Mass,0.0,1395.0,5640.0,738122.52,0.25,[Fe/H],0.011,4.1,173.117,0.10811015514814905,4.357033480541148,428.96877568820713,354.08719785946465,415.25695708810304,349.03818438233253,0.17432732251206595,0.18801885010053668,0.29865343887714196
33177,33177,TOI-4603 b,TOI-4603,1,1,1,Published Confirmed,0,7.24599,13320000.0,11.68,4096.80817,4096.80817,Mass,0.325,1677.0,6264.0,1907977.08,0.342,[Fe/H],1.017,1.64,225.643,2.568035017695009,18.70498831881759,516.0535586699853,425.9703010824135,499.55810915138403,419.8962893576218,0.14886501752773343,0.15170187417150446,0.31065002286852056
33178,33178,TOI-4791 b,TOI-4791,1,1,1,Published Confirmed,0,4.28088,8325000.0,12.442,734.18362,734.18362,Mass,0.0,1472.0,6058.0,981842.22,0.207,[Fe/H],0.38,3.3,328.802,0.3807307381422796,7.672083046724164,452.38142949181685,373.41289578811643,437.9212345993192,368.0883125925457,0.20731823592102938,0.22207879275751938,0.3857069550272991
33182,33182,TOI-481 b,TOI-481,1,1,1,Published Confirmed,0,10.33111,14550000.0,11.097,486.2799,486.2799,Mass,0.153,1370.0,5735.0,1155927.72,0.26,[Fe/H],0.435,6.7,179.366,0.3554294434349453,6.6114453830228,353.19568814452225,291.5411997306761,341.90592655661425,287.38404450195816,0.2546668652951409,0.2710631505023653,0.3557312275131384
33193,33193,TOI-519 b,TOI-519,1,1,1,Published Confirmed,0,1.2652328,2385000.0,11.545,147.15455,147.15455,Mass,0.33,687.0,3322.0,243719.69999999998,0.27,[Fe/H],-1.851,5.4,115.557,0.09551591141812264,3.5657092455023083,233.99290974800675,193.1466773979747,226.5134181998684,190.39255304724765,0.2062643271865878,0.19383307553587276,0.2171668697143635
33196,33196,TOI-5205 b,TOI-5205,1,1,1,Published Confirmed,0,1.630757,2985000.0,11.6,343.0,343.0,Mass,0.02,737.0,3430.0,271573.38,1.0,[Fe/H],-1.712,,86.4493,0.21948456947710904,5.4309288559192215,226.581643155172,187.02913512176548,219.33904983570994,184.36224226081836,0.2298043446080191,0.21465991335477103,0.24587288653116543
33201,33201,TOI-530 b,TOI-530,1,1,1,Published Confirmed,0,6.387597,7800000.0,9.303,127.13136,127.13136,Mass,0.0,565.0,3659.0,376024.68000000005,0.376,[Fe/H],-1.31,,148.762,0.15771299201773498,3.6920781423243922,176.66462192935063,145.82572085697188,171.01760660739646,143.74635728184091,0.21480737154888635,0.1998518826846642,0.21823906870566448
33202,33202,TOI-532 b,TOI-532,1,1,1,Published Confirmed,0,2.3266508,4440000.0,5.82,61.5,61.5,Mass,0.0,867.0,3927.0,424768.62,0.338,[Fe/H],-1.095,7.1,135.047,0.3115946574429618,3.2466248899979777,265.0058155455705,218.74591336502453,256.5350086321679,215.626763423516,0.3865803072248117,0.36290671471817837,0.4039100120172536
33211,33211,TOI-5542 b,TOI-5542,1,1,1,Published Confirmed,0,75.12375,49800000.0,11.31,419.5335,419.5335,Mass,0.018,441.0,5700.0,738122.52,-0.21,[Fe/H],1.057,10.8,348.849,0.2896427560802663,6.082863464065702,273.10661427760897,225.4326217830187,264.3768685112526,222.21812447692503,0.26688383108540076,0.2501886417786662,0.2934017404344059
33213,33213,TOI-558 b,TOI-558,1,1,1,Published Confirmed,0,14.574071,19365000.0,12.173,1147.36055,1147.36055,Mass,0.298,1061.0,6466.0,1044513.0,-0.004,[Fe/H],0.547,1.79,402.63,0.6353176022760745,9.69632567490097,326.5413162576871,269.53966398492884,316.1035512087479,265.69623388236397,0.2628600272522018,0.2775585738641315,0.3414189366410216
33215,33215,TOI-559 b,TOI-559,1,1,1,Published Confirmed,0,6.9839095,10845000.0,12.229,1910.14873,1910.14873,Mass,0.151,1180.0,5925.0,856500.66,-0.069,[Fe/H],0.227,6.8,233.266,1.0432254898918472,12.482287111219355,362.93772407235326,299.58264796335396,351.3365621285014,295.3108278135518,0.24776735010695292,0.2519107742541639,0.3704349985226221
33220,33220,TOI-561 b,TOI-561,1,1,4,Published Confirmed,0,0.4465688,1590000.0,1.425,2.0,2.0,Mass,0.0,2310.0,5372.0,584927.28,-0.4,[Fe/H],-0.273,11.0,85.799,0.6903498638225222,1.1832148561360638,710.8014867365544,586.7226729243899,688.0809961106819,578.3564549371335,0.49098486575011463,0.5357329131421581,0.6329754624442888
33222,33222,TOI-561 c,TOI-561,1,1,4,Published Confirmed,0,10.778831,13260000.000000002,2.91,5.39,5.39,Mass,0.03,800.0,5372.0,584927.28,-0.4,[Fe/H],-0.273,11.0,85.799,0.2184709207957807,1.3592643804473246,246.13599383573637,203.17004241119244,238.26835336932388,200.27299251591933,0.4955927845929201,0.46777914070475923,0.41286752682352035
33233,33233,TOI-564 b,TOI-564,1,1,1,Published Confirmed,0,1.651144,4101000.0,11.433,464.98529,464.98529,Mass,0.072,1714.0,5640.0,759012.78,0.143,[Fe/H],0.033,7.3,199.581,0.31077240194010514,6.3693564413902015,527.8396436878313,435.6989854394677,510.96745658614884,429.4862500930111,0.1938582228495436,0.20899129065527752,0.3867303826151354
33238,33238,TOI-628 b,TOI-628,1,1,1,Published Confirmed,0,3.4095675,7290000.0,11.882,2011.8639,2011.8639,Mass,0.072,1586.0,6250.0,933098.28,0.258,[Fe/H],0.394,1.28,178.68,1.1978813260392973,12.996026049682865,487.34119683083634,402.2700218925341,471.7635266925346,396.5339580796373,0.20228430767667985,0.20718976600887137,0.4154521036284146
33239,33239,TOI-640 b,TOI-640,1,1,1,Published Confirmed,0,5.0037775,9912000.0,19.851,279.6904,279.6904,Mass,0.05,1749.0,6460.0,1448391.36,0.072,[Fe/H],0.834,1.99,341.997,0.035712004927649046,3.7488980802254632,538.4138747601893,444.4273593028632,521.2036865112971,438.09016399973694,0.09807087291345065,0.10676627262581949,0.19326980812087344
33242,33242,TOI-674 b,TOI-674,1,1,1,Published Confirmed,0,1.977143,3750000.0,5.25,23.6,23.6,Mass,0.0,635.0,3514.0,292463.64,0.17,[Fe/H],-1.614,,46.0851,0.16289881821665428,2.1175437797266086,213.88545690443647,176.54921847558896,207.04869219686793,174.0317612380857,0.3290014241132369,0.3086963996580172,0.3256019086131742
33267,33267,TOI-733 b,TOI-733,1,1,1,Published Confirmed,0,4.884765,9270000.0,1.992,5.72,5.72,Mass,0.046,1056.0,5585.0,661524.9,-0.04,[Fe/H],-0.086,4.4,75.2092,0.7227895540917099,1.6924248582599863,327.8362871840942,270.6085824065676,317.35712889760094,266.7499103422285,0.6985733643899628,0.7433409853766655,0.7333284936174915
33272,33272,TOI-776 b,TOI-776,1,1,2,Published Confirmed,0,8.24661,9780000.0,1.85,4.0,4.0,Mass,0.06,514.0,3709.0,376024.68000000005,-0.2,[Fe/H],-1.31,7.8,27.1701,0.6309989651693105,1.4685886915171122,157.77110319185758,130.23028947217867,152.7280117830846,128.3733048680633,0.5383557180275292,0.4979659602344273,0.4181336655198798
33275,33275,TOI-776 c,TOI-776,1,1,2,Published Confirmed,0,15.6653,15000000.0,2.02,5.3,5.3,Mass,0.04,415.0,3709.0,376024.68000000005,-0.2,[Fe/H],-1.31,7.8,27.1701,0.6422522023009757,1.6177756648838126,127.39467058534672,105.15642276626214,123.3225499260194,103.65697241495964,0.4503247236481271,0.4138565899577263,0.36726962897949794
33277,33277,TOI-778 b,TOI-778,1,1,1,Published Confirmed,0,4.633611,9000000.0,15.4,878.0,878.0,Mass,0.21,1561.0,6643.0,1190744.82,0.0,[m/H],0.76,1.95,161.743,0.24011328770686072,7.54124318382032,541.4715401519245,446.9512730045409,524.1636148285237,440.57808861629326,0.15470854042176116,0.16707524913225963,0.31311196946986275
33280,33280,TOI-824 b,TOI-824,1,1,1,Published Confirmed,0,1.392978,3265500.0,2.926,18.467,18.467,Mass,,1253.0,4600.0,480475.98,-0.092,[Fe/H],-0.71,7.5,63.9262,0.7363041100385865,2.5090947513150925,385.6754950314817,318.3512718371345,373.3475291605559,313.8118254199779,0.535916435209931,0.5713973495177321,0.7542843306937754
33296,33296,TOI-892 b,TOI-892,1,1,1,Published Confirmed,0,10.62656,13800000.0,11.994,301.9385,301.9385,Mass,0.125,1397.0,6261.0,967915.3799999999,0.24,[Fe/H],0.431,2.2,340.543,0.17478743154489948,5.011102343642395,361.83231139727326,298.6701981563267,350.2664835358488,294.4113888451296,0.21975350906902638,0.23525657331228766,0.3121894074372608
33298,33298,TOI-905 b,TOI-905,1,1,1,Published Confirmed,0,3.739494,6999000.0,13.126,211.99261,211.99261,Mass,0.024,1192.0,5570.0,640634.64,0.14,[Fe/H],-0.137,3.4,158.649,0.0936283484912793,4.013748989143121,366.3775826999775,302.4220385472819,354.6664670247933,298.10973085247963,0.18753226718717228,0.20147141861422765,0.26786637626618676
33308,33308,TOI-954 b,TOI-954,1,1,1,Published Confirmed,0,3.6849729,7444500.0,9.55,55.30242,55.30242,Mass,0.14,1526.0,5710.0,1316086.38,0.215,[Fe/H],0.535,6.14,238.768,0.0634187769564651,2.403402068143175,523.0330381145221,431.7314297684558,506.3144922740193,425.5752687409547,0.16821441378204377,0.18324479086051737,0.31818948710675776
33317,33317,TRAPPIST-1 b,TRAPPIST-1,1,1,7,Published Confirmed,0,1.510826,1731000.0,1.116,1.374,1.374,Mass,,,2566.0,83561.04,,,-3.257,,,0.9873655944523843,1.1081978858681525,122.26393120654397,100.9213146825261,118.35581261830839,99.4822537519899,0.5735255083871625,0.5097676636630453,0.3195707617977304
33320,33320,TRAPPIST-1 c,TRAPPIST-1,1,1,7,Published Confirmed,0,2.421937,2370000.0,1.097,1.308,1.308,Mass,,,2566.0,83561.04,,,-3.257,,,0.9896273794270891,1.0905776834692316,104.48951579860521,86.24963389342909,101.14954942472498,85.01977998866188,0.5155249854359049,0.4562072159669049,0.2795167588978179
33327,33327,TRAPPIST-1 d,TRAPPIST-1,1,1,7,Published Confirmed,0,4.049219,3340500.0000000005,0.788,0.388,0.388,Mass,,,2566.0,83561.04,,,-3.257,,,0.7920213960937001,0.7008237358353779,88.01185034888783,72.64834000672224,85.19858608575504,71.61243026116597,0.4038625510185837,0.38202508173228616,0.19467110489178893
33332,33332,TRAPPIST-1 e,TRAPPIST-1,1,1,7,Published Confirmed,0,6.101013,4387500.0,0.92,0.692,0.692,Mass,,,2566.0,83561.04,,,-3.257,,,0.8876187206574949,0.8661940213356816,76.79595137273374,63.39030896805328,74.34119891958382,62.48641178488152,0.39673516344198134,0.3732720686101968,0.1931369769082422
33338,33338,TRAPPIST-1 f,TRAPPIST-1,1,1,7,Published Confirmed,0,9.20754,5773500.000000001,1.045,1.039,1.039,Mass,,,2566.0,83561.04,,,-3.257,,,0.9093907179664357,0.9958769414040944,66.94641179824016,55.26012312284092,64.80649601291842,54.47215634037937,0.3681594425007059,0.3330163254123647,0.18288702666529183
33341,33341,TRAPPIST-1 g,TRAPPIST-1,1,1,7,Published Confirmed,0,12.352446,7024499.999999999,1.129,1.321,1.321,Mass,,,2566.0,83561.04,,,-3.257,,,0.9168638140518537,1.0803400741016758,60.69308056036208,50.09838487801189,58.753050054435285,49.384020698670795,0.33155611002506097,0.2979573912366853,0.1739047557161659
33348,33348,TRAPPIST-1 h,TRAPPIST-1,1,1,7,Published Confirmed,0,18.772866,9283500.0,0.755,0.326,0.326,Mass,,,2566.0,83561.04,,,-3.257,,,0.7565899812375398,0.6562833291240616,52.794784172792774,43.578829623084204,51.10721961183473,42.957429639036164,0.2594758778602295,0.243409965670414,0.12015154579304162
33420,33420,TrES-3 b,TrES-3,1,1,1,Published Confirmed,0,1.30618581,3423000.0,14.975,607.03,607.03,Mass,0.0,,5650.0,577963.86,-0.19,[Fe/H],-0.204,0.9,231.337,0.18054834115202228,6.358837257097474,504.07300517186343,416.08109502038826,487.9605093450117,410.1480958343968,0.15877196539280272,0.17146036262067077,0.31632677056663816
33510,33510,WASP-103 b,WASP-103,1,1,1,Published Confirmed,0,0.925542,2977500.0,17.127,473.547,473.547,Mass,,2508.0,6110.0,1002732.48,0.06,[Fe/H],0.413,4.0,375.647,0.09414625245034342,5.251664144331301,770.9407546227502,636.3639196864166,746.2979358957808,627.2898553676636,0.09924672358710085,0.10872921164100802,0.20674907850408245
33652,33652,WASP-132 c,WASP-132,1,1,2,Published Confirmed,0,1.011534,2730000.0,1.85,37.35,37.35,Mass,0.13,,4714.0,522256.5,0.18,[Fe/H],-0.597,3.2,122.91,5.8919528372684375,4.487613926693675,450.15861520948295,371.57810005192124,435.769471703353,366.2796796446876,0.32792854146587275,0.3330106469394794,0.5471703404912069
33704,33704,WASP-148 b,WASP-148,1,1,2,Published Confirmed,0,8.803809,12322500.0,8.474,91.21675,91.21675,Mass,0.208,,5555.0,633671.22,0.099,[Fe/H],-0.139,3.6,246.353,0.14972456376770588,3.2767938184382346,275.80204133853823,227.65753014262566,266.9861373037859,224.4113073394465,0.28876641046033535,0.27240909888492576,0.30664981491148363
33768,33768,WASP-161 b,WASP-161,1,1,1,Published Confirmed,0,5.4060425,10095000.0,12.812,791.3967,791.3967,Mass,,1557.0,6400.0,1190744.82,0.16,[Fe/H],0.647,,343.08,0.37586101818854695,7.849548926075801,479.06421144083043,395.43788228337723,463.75111189287384,389.7992395724171,0.19635671764498183,0.21069069333721271,0.3901638055751298
33772,33772,WASP-163 b,WASP-163,1,1,1,Published Confirmed,0,1.6096884,3990000.0,13.473,594.3421,594.3421,Mass,,1638.0,5500.0,703305.42,-0.34,[Fe/H],-0.076,,261.386,0.2427322077372897,6.633490943976156,502.5860637497686,414.85371682558605,486.5210974220419,408.93821911688576,0.1761946387996086,0.1899439321145435,0.350917224124158
33808,33808,WASP-170 b,WASP-170,1,1,1,Published Confirmed,0,2.34478022,5055000.0,12.285,508.528,508.528,Mass,,1422.0,5600.0,654561.48,0.22,[Fe/H],-0.114,,305.603,0.27395121378958587,6.425780749100562,436.8539930452123,360.5959571834397,422.8901265662196,355.45413376065744,0.20606656279875507,0.22111695497377112,0.36599144500285397
33821,33821,WASP-174 b,WASP-174,1,1,1,Published Confirmed,0,4.2337005,8254500.0,16.107,104.88337,104.88337,Mass,0.0,1528.0,6399.0,940061.7000000001,0.06,[Fe/H],0.436,2.2,410.149,0.02506954766880745,2.5486020934498503,469.1929779554853,387.28978945625994,454.1954085127051,381.7673323368347,0.1123655642025389,0.12212242196376633,0.20788580130506426
33849,33849,WASP-18 b,WASP-18,1,2,2,Published Confirmed,0,0.94145223,3036000.0,13.899,3241.84975,3241.84975,Mass,0.0051,2429.0,6432.0,919171.4400000001,0.107,[Fe/H],0.428,1.57,123.483,1.2059409948582944,15.253191127833876,770.0980187416822,635.6682933294999,745.4821377364863,626.604148112239,0.13418275151823206,0.13907777539597824,0.292938195044263
33892,33892,WASP-19 b,WASP-19,1,1,1,Published Confirmed,0,0.78883852,2478000.0,15.861,366.77398,366.77398,Mass,0.0126,2113.0,5616.0,703305.42,0.04,[Fe/H],-0.043,6.4,268.325,0.09181014293091751,4.80275048669834,649.9743803562977,536.5136580199124,629.1982043190972,528.863382305021,0.11677152197014896,0.12742588022306417,0.23733729598422368
33904,33904,WASP-2 b,WASP-2,1,2,1,Published Confirmed,0,2.152175,4716000.0,12.117,295.89973,295.89973,Mass,,1311.0,5180.0,605817.54,0.12,[Fe/H],-0.313,,153.242,0.1661280954125704,4.935495709961882,403.32950323468907,332.92356392443844,390.43723391846294,328.1763277320129,0.2038148509117329,0.21896357534958918,0.3270728382486121
34051,34051,WASP-37 b,WASP-37,1,1,1,Published Confirmed,0,3.577469,6690000.0,13.002,572.07,572.07,Mass,0.0,,5800.0,696342.0,,,-0.021,,392.791,0.2599576062595929,6.624842444836873,400.62111081001825,330.68795345881205,387.81541419495295,325.97259536719656,0.2083758396773987,0.223072030325004,0.33642779491833613
34118,34118,WASP-44 b,WASP-44,1,1,1,Published Confirmed,0,2.423804,5179500.0,12.33,276.5121,276.5121,Mass,,1337.0,5420.0,633671.22,-0.003,[Fe/H],-0.198,,364.512,0.1473359581109447,4.729678060542644,411.1998721692164,339.4200667938514,398.05602959810017,334.58019542344874,0.19591622220586588,0.2107391152119342,0.32080394272048884
34121,34121,WASP-45 b,WASP-45,1,2,1,Published Confirmed,0,3.126089,5944500.0,10.604,306.38812,306.38812,Mass,,1153.0,5150.0,591890.7,-0.03,[Fe/H],-0.336,,211.196,0.2566531539110463,5.368551821526205,354.51876194375404,292.63331533601286,343.18670882098905,288.4605873713785,0.2516098214141062,0.2685932726455576,0.34954922447333
34217,34217,WASP-53 b,WASP-53,1,1,2,Published Confirmed,0,3.3098443,6151500.0,12.038,677.61356,677.61356,Mass,0.03,1053.0,4953.0,557073.6,0.22,[Fe/H],-0.463,,201.338,0.3879742588578827,7.493244832821399,323.9338819320006,267.3873881869906,313.57946249820105,263.57464789646195,0.2563265579119256,0.27095128230499177,0.3268643703886537
34303,34303,WASP-64 b,WASP-64,1,2,1,Published Confirmed,0,1.5732918,3972000.0,14.247,403.945,403.945,Mass,0.0,1689.0,5400.0,738122.52,-0.08,[Fe/H],-0.022,1.2,369.926,0.13951978708135068,5.318087204817971,519.6276708553896,428.92050967634873,503.0179762431587,422.8044302262816,0.15450976360133964,0.16728825166581543,0.306490184944463
34389,34389,WASP-77 A b,WASP-77 A,1,2,1,Published Confirmed,0,1.36002854,3502500.0,13.787,529.81995,529.81995,Mass,0.0074,1715.0,5617.0,633671.22,-0.1,[Fe/H],-0.129,6.2,105.166,0.2019309188430338,6.1913494088757774,520.3047823436974,429.47942333888443,503.67344412842147,423.355374206112,0.1659924293634934,0.1793377578576302,0.33123251511951635
34428,34428,WASP-81 b,WASP-81,1,1,1,Published Confirmed,0,2.7164762,5861999.999999999,16.018,231.69807,231.69807,Mass,0.066,1623.0,5870.0,891317.76,-0.36,[Fe/H],0.246,,398.505,0.05630946344716599,3.7985085798087472,499.0843855158579,411.96329797945504,483.13134895892233,406.08901543981364,0.12696664879375122,0.13783323960030247,0.24724282584395932
