pl_name,hostname,default_flag,sy_snum,sy_pnum,soltype,pl_controv_flag,pl_orbper,pl_orbsmax,pl_rade,pl_masse,pl_bmasse,pl_bmassprov,pl_orbeccen,pl_eqt,st_teff,st_rad,st_met,st_metratio,st_lum,st_age,sy_dist
Kepler-115 b,Kepler-115,1,1,2,Published Confirmed,0,2.403679,0.036,1.09,,,,,,5979,1.21,,,,,623.609
Kepler-115 b,Kepler-115,0,1,2,Published Confirmed,0,,,1.212,,,,,,6000,1.15,,,,,623.609
Kepler-115 b,Kepler-115,0,1,2,Kepler Project Candidate (q1_q16_koi),0,2.4036433,0.0351,0.99,,,,0,1459,5977,1.07,-0.1,[Fe/H],,,623.609
Kepler-115 b,Kepler-115,0,1,2,Kepler Project Candidate (q1_q8_koi),0,2.403654,0.036,1.33,,,,0,1540,6069,1.19,,,,5.5,623.609
Kepler-115 b,Kepler-115,0,1,2,Published Confirmed,0,2.40366716,,,,,,,,6056.56,1.17,-0.05,[M/H],0.22,,623.609
Kepler-115 b,Kepler-115,0,1,2,Published Confirmed,0,2.4036433,,1,,,,,,5931,1.15,0.07,[Fe/H],,4.57,623.609
Kepler-115 b,Kepler-115,0,1,2,Kepler Project Candidate (q1_q17_dr25_sup_koi),0,2.4036407,,,,,,,,6056.56,1.17,-0.05,[M/H],0.22,,623.609
Kepler-115 c,Kepler-115,0,1,2,Published Confirmed,0,8.99090059,,,,,,,,6056.56,1.17,-0.05,[M/H],0.22,,623.609
Kepler-115 c,Kepler-115,0,1,2,Kepler Project Candidate (q1_q17_dr24_koi),0,8.99088871,0.0847,2.31,,,,0,939,5977,1.07,-0.1,[Fe/H],,,623.609
Kepler-115 c,Kepler-115,0,1,2,Kepler Project Candidate (q1_q12_koi),0,8.99088871,0.0847,2.31,,,,0,939,5977,1.07,-0.1,[Fe/H],,,623.609
Kepler-115 c,Kepler-115,0,1,2,Published Confirmed,0,8.99088871,,2.5,,,,,,5931,1.15,0.07,[Fe/H],,4.57,623.609
Kepler-115 c,Kepler-115,0,1,2,Kepler Project Candidate (q1_q16_koi),0,8.99088871,0.0847,2.31,,,,0,939,5977,1.07,-0.1,[Fe/H],,,623.609
Kepler-115 c,Kepler-115,0,1,2,Published Confirmed,0,8.99089293,,,,,,,,6056.56,1.17,-0.05,[M/H],0.22,,623.609
Kepler-115 c,Kepler-115,0,1,2,Kepler Project Candidate (q1_q8_koi),0,8.990916,0.086,2.8,,,,0,997,6069,1.19,,,,5.5,623.609
Kepler-115 c,Kepler-115,0,1,2,Published Confirmed,0,,,2.72,,,,,,6000,1.15,,,,,623.609
Kepler-115 c,Kepler-115,0,1,2,Kepler Project Candidate (q1_q17_dr25_sup_koi),0,8.99088621,,,,,,,,6056.56,1.17,-0.05,[M/H],0.22,,623.609
Kepler-115 c,Kepler-115,0,1,2,Kepler Project Candidate (q1_q17_dr25_koi),0,8.99088621,0.0856,2.78,,,,0,960,5881,1.17,0.07,[Fe/H],,,623.609
Kepler-115 c,Kepler-115,1,1,2,Published Confirmed,0,8.990889,0.087,2.6,,,,,,5979,1.21,,,,,623.609
Kepler-1150 b,Kepler-1150,0,2,1,Kepler Project Candidate (q1_q16_koi),0,2.78786839,0.0382,2.41,,,,0,1432,4827,1.73,0.56,[Fe/H],,,358.518
Kepler-1150 b,Kepler-1150,0,2,1,Kepler Project Candidate (q1_q12_koi),0,2.78786839,0.0382,2.41,,,,0,1432,4827,1.73,0.56,[Fe/H],,,358.518
Kepler-1150 b,Kepler-1150,0,2,1,Kepler Project Candidate (q1_q17_dr24_koi),0,2.78786839,0.0382,2.41,,,,0,1432,4827,1.73,0.56,[Fe/H],,,358.518
Kepler-1150 b,Kepler-1150,0,2,1,Published Confirmed,0,2.78786306,,,,,,,,4604,0.73,,,-0.666,,358.518
Kepler-1150 b,Kepler-1150,0,2,1,Kepler Project Candidate (q1_q17_dr25_koi),0,2.78787417,0.0382,2.33,,,,0,1432,4827,1.73,0.56,[Fe/H],,,358.518
Kepler-1150 b,Kepler-1150,0,2,1,Published Confirmed,0,,,0.918,,,,,,4820,0.68,,,,,358.518
Kepler-1150 b,Kepler-1150,0,2,1,Kepler Project Candidate (q1_q17_dr25_sup_koi),0,2.78787417,,,,,,,,4604,0.73,,,-0.666,,358.518
Kepler-1150 b,Kepler-1150,0,2,1,Kepler Project Candidate (q1_q8_koi),0,2.787876,0.034,1.12,,,,0,907,4706,0.65,,,,13.9,358.518
Kepler-1150 b,Kepler-1150,1,2,1,Published Confirmed,0,2.78786839,,1.02,,,,,,4754,0.72,0.01,[Fe/H],,4.68,358.518
Kepler-1151 b,Kepler-1151,1,1,1,Published Confirmed,0,65.6478424,,2.22,,,,,,5470,0.85,-0.11,[Fe/H],,4.37,682.436
Kepler-1151 b,Kepler-1151,0,1,1,Kepler Project Candidate (q1_q8_koi),0,65.6462,0.312,2.29,,,,0,462,5818,1.01,,,,7,682.436
Kepler-1151 b,Kepler-1151,0,1,1,Kepler Project Candidate (q1_q17_dr25_sup_koi),0,65.6480892,,,,,,,,5350.63,0.78,-0.315,[M/H],-0.342,,682.436
Kepler-1151 b,Kepler-1151,0,1,1,Kepler Project Candidate (q1_q16_koi),0,65.6478424,0.3007,2.49,,,,0,456,5788,0.96,-0.36,[Fe/H],,,682.436
Kepler-1151 b,Kepler-1151,0,1,1,Kepler Project Candidate (q1_q17_dr24_koi),0,65.6478424,0.3007,2.49,,,,0,456,5788,0.96,-0.36,[Fe/H],,,682.436
Kepler-1151 b,Kepler-1151,0,1,1,Published Confirmed,0,65.64823592,,,,,,,,5350.63,0.78,-0.315,[M/H],-0.342,,682.436
Kepler-1151 b,Kepler-1151,0,1,1,Kepler Project Candidate (q1_q17_dr25_koi),0,65.6480892,0.3197,3.93,,,,0,485,5565,1.25,0.32,[Fe/H],,,682.436
Kepler-1151 b,Kepler-1151,0,1,1,Kepler Project Candidate (q1_q12_koi),0,65.6478424,0.3007,2.49,,,,0,456,5788,0.96,-0.36,[Fe/H],,,682.436
Kepler-1151 b,Kepler-1151,0,1,1,Published Confirmed,0,65.64785985,,,,,,,,5350.63,0.78,-0.315,[M/H],-0.342,,682.436
Kepler-1151 b,Kepler-1151,0,1,1,Published Confirmed,0,,,2.399,,,,,,5562,0.76,,,,,682.436
Kepler-1152 b,Kepler-1152,0,1,1,Kepler Project Candidate (q1_q16_koi),0,1.64680191,0.0225,0.91,,,,0,840,3900,0.54,-0.1,[Fe/H],,,215.233
Kepler-1152 b,Kepler-1152,0,1,1,Kepler Project Candidate (q1_q17_dr24_koi),0,1.64680191,0.0225,0.91,,,,0,840,3900,0.54,-0.1,[Fe/H],,,215.233
Kepler-1152 b,Kepler-1152,0,1,1,Kepler Project Candidate (q1_q12_koi),0,1.64680191,0.0225,0.91,,,,0,840,3900,0.54,-0.1,[Fe/H],,,215.233
Kepler-1152 b,Kepler-1152,0,1,1,Published Confirmed,0,,,1.021,,,,,,3809,0.61,,,,,215.233
Kepler-1152 b,Kepler-1152,0,1,1,Kepler Project Candidate (q1_q8_koi),0,1.646819,0.022,1.07,,,,0,879,4072,0.53,,,,13.8,215.233
Kepler-1152 b,Kepler-1152,0,1,1,Kepler Project Candidate (q1_q17_dr25_sup_koi),0,1.64680168,,,,,,,,3937,0.61,,,-1.097,,215.233
Kepler-1152 b,Kepler-1152,0,1,1,Kepler Project Candidate (q1_q17_dr25_koi),0,1.64680168,0.0223,0.86,,,,0,806,3810,0.51,-0.02,[Fe/H],,,215.233
Kepler-1152 b,Kepler-1152,1,1,1,Published Confirmed,0,1.64680191,,0.87,,,,,,3964,0.53,-0.25,[Fe/H],,3.47,215.233
Kepler-1152 b,Kepler-1152,0,1,1,Published Confirmed,0,1.64680079,,,,,,,,3937,0.61,,,-1.097,,215.233
Kepler-1153 b,Kepler-1153,0,1,1,Kepler Project Candidate (q1_q12_koi),0,1.75583533,0.0277,1.68,,,,0,1349,5575,0.83,-0.08,[Fe/H],,,1119.49
Kepler-1153 b,Kepler-1153,0,1,1,Published Confirmed,0,,,1.922,,,,,,5576,0.82,,,,,1119.49
Kepler-1153 b,Kepler-1153,0,1,1,Kepler Project Candidate (q1_q8_koi),0,1.755846,0.028,1.51,,,,0,1313,5545,0.81,,,,0.6,1119.49
Kepler-1153 b,Kepler-1153,0,1,1,Kepler Project Candidate (q1_q17_dr25_koi),0,1.75584356,0.0277,1.94,,,,0,1343,5569,0.83,-0.08,[Fe/H],,,1119.49
Kepler-1153 b,Kepler-1153,0,1,1,Kepler Project Candidate (q1_q17_dr25_sup_koi),0,1.75584356,,,,,,,,5363,0.83,,,-0.284,,1119.49
Kepler-1153 b,Kepler-1153,0,1,1,Kepler Project Candidate (q1_q16_koi),0,1.75583533,0.0277,1.68,,,,0,1349,5575,0.83,-0.08,[Fe/H],,,1119.49
Kepler-1153 b,Kepler-1153,0,1,1,Kepler Project Candidate (q1_q17_dr24_koi),0,1.75583533,0.0277,1.68,,,,0,1349,5575,0.83,-0.08,[Fe/H],,,1119.49
Kepler-1153 b,Kepler-1153,1,1,1,Published Confirmed,0,1.75583533,,1.73,,,,,,5470,0.88,0.03,[Fe/H],,4.57,1119.49
Kepler-1154 b,Kepler-1154,0,1,2,Kepler Project Candidate (q1_q8_koi),0,5.185444,0.06,1.52,,,,0,1101,6158,0.99,,,,0.3,1460.1
Kepler-1154 b,Kepler-1154,0,1,2,Published Confirmed,0,5.18565732,,,,,,,,6388,1.37,,,0.452,,1460.1
Kepler-1154 b,Kepler-1154,0,1,2,Kepler Project Candidate (q1_q12_koi),0,5.1856142,0.0604,1.67,,,,0,1118,6163,1.02,-0.08,[Fe/H],,,1460.1
Kepler-1154 b,Kepler-1154,0,1,2,Kepler Project Candidate (q1_q16_koi),0,5.1856142,0.0604,1.67,,,,0,1118,6163,1.02,-0.08,[Fe/H],,,1460.1
Kepler-1154 b,Kepler-1154,0,1,2,Kepler Project Candidate (q1_q17_dr25_koi),0,5.18560081,0.0631,2.34,,,,0,1314,6172,1.47,0.16,[Fe/H],,,1460.1
Kepler-1154 b,Kepler-1154,0,1,2,Kepler Project Candidate (q1_q17_dr24_koi),0,5.1856142,0.0604,1.67,,,,0,1118,6163,1.02,-0.08,[Fe/H],,,1460.1
Kepler-1154 b,Kepler-1154,0,1,2,Published Confirmed,0,,,2.246,,,,,,6170,1.41,,,,,1460.1
Kepler-1154 b,Kepler-1154,1,1,2,Published Confirmed,0,5.1856142,,2.34,,,,,,6327,1.43,0.04,[Fe/H],,2.29,1460.1
Kepler-1154 b,Kepler-1154,0,1,2,Kepler Project Candidate (q1_q17_dr25_sup_koi),0,5.18560081,,,,,,,,6388,1.37,,,0.452,,1460.1
Kepler-1154 c,Kepler-1154,0,1,2,Published Confirmed,0,,,2.424,,,,,,6170,1.41,,,,,1460.1
Kepler-1154 c,Kepler-1154,0,1,2,Kepler Project Candidate (q1_q16_koi),0,8.45808312,0.0837,1.67,,,,0,950,6163,1.02,-0.08,[Fe/H],,,1460.1
Kepler-1154 c,Kepler-1154,0,1,2,Kepler Project Candidate (q1_q17_dr24_koi),0,8.45808312,0.0837,1.67,,,,0,950,6163,1.02,-0.08,[Fe/H],,,1460.1
Kepler-1154 c,Kepler-1154,0,1,2,Published Confirmed,0,8.45807302,,,,,,,,6388,1.37,,,0.452,,1460.1
Kepler-1154 c,Kepler-1154,0,1,2,Kepler Project Candidate (q1_q17_dr25_sup_koi),0,8.45805119,,,,,,,,6388,1.37,,,0.452,,1460.1
Kepler-1154 c,Kepler-1154,0,1,2,Kepler Project Candidate (q1_q17_dr25_koi),0,8.45805119,0.0875,2.52,,,,0,1117,6172,1.47,0.16,[Fe/H],,,1460.1
Kepler-1154 c,Kepler-1154,1,1,2,Published Confirmed,0,8.45808312,,2.36,,,,,,6327,1.43,0.04,[Fe/H],,2.29,1460.1
Kepler-1154 c,Kepler-1154,0,1,2,Kepler Project Candidate (q1_q12_koi),0,8.45808312,0.0837,1.67,,,,0,950,6163,1.02,-0.08,[Fe/H],,,1460.1
Kepler-1155 b,Kepler-1155,0,1,1,Kepler Project Candidate (q1_q8_koi),0,33.47025,0.201,2.6,,,,0,615,5900,1.12,,,,7.6,1128.72
Kepler-1155 b,Kepler-1155,0,1,1,Kepler Project Candidate (q1_q12_koi),0,33.469743,0.2006,2.15,,,,0,609,5912,1.09,-0.14,[Fe/H],,,1128.72
Kepler-1155 b,Kepler-1155,0,1,1,Kepler Project Candidate (q1_q16_koi),0,33.469743,0.2006,2.15,,,,0,609,5912,1.09,-0.14,[Fe/H],,,1128.72
Kepler-1155 b,Kepler-1155,1,1,1,Published Confirmed,0,33.469743,,2.03,,,,,,5842,1.03,0.04,[Fe/H],,3.72,1128.72
Kepler-1155 b,Kepler-1155,0,1,1,Kepler Project Candidate (q1_q17_dr24_koi),0,33.469743,0.2006,2.15,,,,0,609,5912,1.09,-0.14,[Fe/H],,,1128.72
Kepler-1155 b,Kepler-1155,0,1,1,Published Confirmed,0,33.47025997,,,,,,,,,,,,,,1128.72
Kepler-1155 b,Kepler-1155,0,1,1,Kepler Project Candidate (q1_q17_dr25_koi),0,33.4698571,0.2006,2.45,,,,0,609,5912,1.09,-0.14,[Fe/H],,,1128.72
Kepler-1155 b,Kepler-1155,0,1,1,Kepler Project Candidate (q1_q17_dr25_sup_koi),0,33.4698571,,,,,,,,,,,,,,1128.72
Kepler-1155 b,Kepler-1155,0,1,1,Published Confirmed,0,33.46972336,,,,,,,,,,,,,,1128.72
Kepler-1156 b,Kepler-1156,0,1,1,Kepler Project Candidate (q1_q17_dr24_koi),0,11.89520511,0.1025,1.25,,,,0,812,6061,0.94,-0.2,[Fe/H],,,691.331
Kepler-1156 b,Kepler-1156,0,1,1,Kepler Project Candidate (q1_q17_dr25_koi),0,11.89520436,0.0994,1.33,,,,0,787,5649,0.99,0,[Fe/H],,,691.331
Kepler-1156 b,Kepler-1156,1,1,1,Published Confirmed,0,11.89520511,,1.32,,,,,,5778,1,0.02,[Fe/H],,4.47,691.331
Kepler-1156 b,Kepler-1156,0,1,1,Published Confirmed,0,,,1.262,,,,,,5667,0.94,,,,,691.331
Kepler-1156 b,Kepler-1156,0,1,1,Kepler Project Candidate (q1_q17_dr25_sup_koi),0,11.89520436,,,,,,,,5823,0.91,,,-0.068,,691.331
Kepler-1156 b,Kepler-1156,0,1,1,Published Confirmed,0,11.89502742,,,,,,,,5823,0.91,,,-0.068,,691.331
Kepler-1156 b,Kepler-1156,0,1,1,Kepler Project Candidate (q1_q16_koi),0,11.89520511,0.1025,1.25,,,,0,812,6061,0.94,-0.2,[Fe/H],,,691.331
Kepler-1156 b,Kepler-1156,0,1,1,Kepler Project Candidate (q1_q8_koi),0,11.89534,0.104,1.48,,,,0,809,6056,0.95,,,,0.3,691.331
Kepler-1156 b,Kepler-1156,0,1,1,Kepler Project Candidate (q1_q12_koi),0,11.89520511,0.1025,1.25,,,,0,812,6061,0.94,-0.2,[Fe/H],,,691.331
Kepler-1157 b,Kepler-1157,0,1,1,Kepler Project Candidate (q1_q8_koi),0,4.457356,0.046,0.89,,,,0,730,4544,0.61,,,,13.8,342.144
Kepler-1157 b,Kepler-1157,0,1,1,Published Confirmed,0,,,0.931,,,,,,4487,0.72,,,,,342.144
Kepler-1157 b,Kepler-1157,0,1,1,Kepler Project Candidate (q1_q17_dr25_sup_koi),0,4.45743267,,,,,,,,4533,0.75,,,-0.675,,342.144
Kepler-1157 b,Kepler-1157,0,1,1,Kepler Project Candidate (q1_q17_dr24_koi),0,4.45743164,0.0448,0.96,,,,0,732,4487,0.61,-0.44,[Fe/H],,,342.144
Kepler-1157 b,Kepler-1157,0,1,1,Kepler Project Candidate (q1_q12_koi),0,4.45743164,0.0448,0.96,,,,0,732,4487,0.61,-0.44,[Fe/H],,,342.144
Kepler-1157 b,Kepler-1157,0,1,1,Published Confirmed,0,4.4574239,,,,,,,,4533,0.75,,,-0.675,,342.144
Kepler-1157 b,Kepler-1157,0,1,1,Kepler Project Candidate (q1_q17_dr25_koi),0,4.45743267,0.0448,0.79,,,,0,732,4487,0.61,-0.44,[Fe/H],,,342.144
Kepler-1157 b,Kepler-1157,0,1,1,Kepler Project Candidate (q1_q16_koi),0,4.45743164,0.0448,0.96,,,,0,732,4487,0.61,-0.44,[Fe/H],,,342.144
Kepler-1157 b,Kepler-1157,1,1,1,Published Confirmed,0,4.45743164,,1.09,,,,,,4679,0.71,0.05,[Fe/H],,3.39,342.144
Kepler-1158 b,Kepler-1158,0,1,1,Kepler Project Candidate (q1_q8_koi),0,13.53996,0.117,1.58,,,,0,940,6367,1.31,,,,3.14,1484.25
Kepler-1158 b,Kepler-1158,0,1,1,Published Confirmed,0,13.53962278,,,,,,,,6116.64,2.34,0.08,[M/H],0.84,,1484.25
Kepler-1158 b,Kepler-1158,0,1,1,Published Confirmed,0,,,2.676,,,,,,6184,2.31,,,,,1484.25
Kepler-1158 b,Kepler-1158,0,1,1,Kepler Project Candidate (q1_q12_koi),0,13.5396293,0.1174,1.55,,,,0,952,6398,1.34,-0.08,[Fe/H],,,1484.25
Kepler-1158 b,Kepler-1158,0,1,1,Kepler Project Candidate (q1_q16_koi),0,13.5396293,0.1174,1.55,,,,0,952,6398,1.34,-0.08,[Fe/H],,,1484.25
Kepler-1158 b,Kepler-1158,0,1,1,Kepler Project Candidate (q1_q17_dr24_koi),0,13.5396293,0.1174,1.55,,,,0,952,6398,1.34,-0.08,[Fe/H],,,1484.25
Kepler-1158 b,Kepler-1158,0,1,1,Published Confirmed,0,13.53963003,,,,,,,,6116.64,2.34,0.08,[M/H],0.84,,1484.25
Kepler-1158 b,Kepler-1158,0,1,1,Kepler Project Candidate (q1_q17_dr25_koi),0,13.53953595,0.1246,2.32,,,,0,1079,6109,2,0.2,[Fe/H],,,1484.25
Kepler-1158 b,Kepler-1158,0,1,1,Kepler Project Candidate (q1_q17_dr25_sup_koi),0,13.53953595,,,,,,,,6116.64,2.34,0.08,[M/H],0.84,,1484.25
Kepler-1158 b,Kepler-1158,1,1,1,Published Confirmed,0,13.5396293,,2.34,,,,,,6203,1.95,0.18,[Fe/H],,2.88,1484.25
Kepler-1159 b,Kepler-1159,1,1,1,Published Confirmed,0,22.70816791,,2.37,,,,,,6217,1.28,0.04,[Fe/H],,2.75,1213.71
Kepler-1159 b,Kepler-1159,0,1,1,Kepler Project Candidate (q1_q17_dr25_sup_koi),0,22.7082375,,,,,,,,5805.59,1.39,0.066,[M/H],0.298,,1213.71
Kepler-1159 b,Kepler-1159,0,1,1,Kepler Project Candidate (q1_q17_dr25_koi),0,22.7082375,0.1603,1.72,,,,0,677,6170,0.99,-0.16,[Fe/H],,,1213.71
Kepler-1159 b,Kepler-1159,0,1,1,Kepler Project Candidate (q1_q16_koi),0,22.70816791,0.1603,1.82,,,,0,677,6170,0.99,-0.16,[Fe/H],,,1213.71
Kepler-1159 b,Kepler-1159,0,1,1,Published Confirmed,0,,,2.186,,,,,,6177,1.26,,,,,1213.71
Kepler-1159 b,Kepler-1159,0,1,1,Published Confirmed,0,22.70817353,,,,,,,,5805.59,1.39,0.066,[M/H],0.298,,1213.71
Kepler-1159 b,Kepler-1159,0,1,1,Kepler Project Candidate (q1_q8_koi),0,22.70801,0.161,2,,,,0,680,6168,1,,,,0.5,1213.71
Kepler-1159 b,Kepler-1159,0,1,1,Kepler Project Candidate (q1_q12_koi),0,22.70816791,0.1603,1.82,,,,0,677,6170,0.99,-0.16,[Fe/H],,,1213.71
Kepler-1159 b,Kepler-1159,0,1,1,Kepler Project Candidate (q1_q17_dr24_koi),0,22.70816791,0.1603,1.82,,,,0,677,6170,0.99,-0.16,[Fe/H],,,1213.71
Kepler-116 b,Kepler-116,0,1,2,Kepler Project Candidate (q1_q17_dr25_koi),0,5.96872405,0.067,3.26,,,,0,1251,6122,1.44,0.02,[Fe/H],,,955.168
Kepler-116 b,Kepler-116,0,1,2,Kepler Project Candidate (q1_q17_dr24_koi),0,5.96871747,0.0684,2.78,,,,0,1184,6484,1.17,-0.08,[Fe/H],,,955.168
