,Name,starName,controversial,planetSemimajor,planetEarthRads,earthMass,stellarEffTemp,stellarRadius,luminosity,density,escapeVelocity,surfaceEarthTemp,surfaceVenusTemp,surfaceMarsTemp,surfaceTitanTemp,similarityIndex_Earth,similarityIndex_Arrakis,similarityIndex_Erid
2924,WASP-64 b,WASP-64,0,3972000.0,14.247,403.945,5400.0,738122.52,-0.022,0.13951978708135068,5.318087204817971,4.242742166088634,3.502121296405164,4.107124577477232,3.4539185706918447,0.006290389482689264,0.005602447773921125,0.00559238578642379
2931,KELT-7 b,KELT-7,0,6622500.0,17.183,406.8224,6789.0,1204671.66,0.758,0.080092477546219,4.85969464949016,5.148020606938876,4.249372668929849,4.983466148170411,4.189751389055894,0.006225057817504411,0.005557579445628965,0.0055356414506943525
2939,HATS-68 b,HATS-68,0,7606500.0,13.809,410.0007,6147.0,1218598.5,0.592,0.1555183895206103,5.442108956494939,4.365749624773401,3.6036563470428837,4.226200151009661,3.5538633899326677,0.006698990355594157,0.005963553444994475,0.005959424566720166
2942,K2-113 b,K2-113,0,8370000.0,10.424,410.0007,5627.0,731159.1,0.009,0.36154739020803844,6.263702841129167,2.9753532242678054,2.4559700974340015,2.880247225895447,2.4259682268122362,0.006027368169891911,0.005335107631018285,0.005356337198633844
2945,Qatar-1 b,Qatar-1,0,3498000.0,12.812,411.27202,5013.0,557073.6,-0.438,0.19532697089798384,5.6586413051140605,3.5582901431140335,2.9371484764242686,3.4445507948581096,2.8982056089100072,0.005912716502208373,0.005255804362492098,0.005256172651126694
2963,KELT-17 b,KELT-17,0,7321500.0,17.094,416.3573,7454.0,1148964.3,0.876,0.08325664873260046,4.929096154112495,5.240240590238231,4.3254945624656385,5.07273835588802,4.264737469323592,0.006396010164257994,0.005709547983422652,0.005691461746719878
2971,HATS-4 b,HATS-4,0,5430000.0,11.433,420.471,5403.0,647598.06,-0.187,0.28102132567711546,6.056810281328493,3.2999043015347866,2.723866942204037,3.194424155321916,2.68870909211967,0.0061501707823499,0.005454095235980614,0.005469798999858151
2981,HATS-17 b,HATS-17,0,19620000.0,8.709,425.25654,5846.0,759012.78,0.093,0.6430281278030058,6.979067578645717,2.039631725678251,1.6835898632762196,1.974435697858629,1.674994137312395,0.004826591171652991,0.004250154858326177,0.004286974937072488
2982,NGTS-6 b,NGTS-6,0,2515500.0,14.863,425.57437,4730.0,522256.5,-0.592,0.12946127278411906,5.344296464853567,3.8400696303914783,3.169740018557553,3.71732331138674,3.126880915845529,0.0054965149722863765,0.0048959083557384275,0.0048883108923567856
2991,HATS-2 b,HATS-2,0,3450000.0,13.092,427.463,5227.0,626707.8,-0.268,0.1902673985816315,5.706926964562084,3.9513155410632863,3.26156663861844,3.825013290173557,3.2172063727013165,0.006450090539583539,0.005734897262468892,0.005741137980979678
2995,HAT-P-50 b,HAT-P-50,0,6795000.0,14.437,429.0705,6280.0,1183781.4,0.603,0.14242349136927884,5.444799579492192,4.648432507249404,3.836993586048636,4.499847186063792,3.7836004037878452,0.006849849762513985,0.006100658919729439,0.006100555942689052
3009,K2-237 b,K2-237,0,5337000.0,16.197,433.20012,6360.0,877390.92,0.371,0.10182833966970257,5.165151224921063,4.589365628794839,3.7882375304482534,4.442668357202916,3.735591137568247,0.005993403894714225,0.005344932137633962,0.005335002128480744
3017,HATS-77 b,HATS-77,0,5410500.0,13.058,436.69623,4071.0,445658.88,-0.992,0.1958994834098502,5.7757373747272105,2.0798526097598597,1.7167897159159342,2.013370937162065,1.70685869883723,0.003436063287685803,0.003052290868724531,0.003051982494426892
3040,WASP-178 b,WASP-178,0,8175000.0,21.745,448.1403,8640.0,1253415.6,1.215,0.04353310110159315,4.534019071027927,6.027779809792364,4.975559488540907,5.835104193296403,4.905217113415782,0.005674896353726854,0.005075206735757111,0.005053069597542604
3061,HATS-67 b,HATS-67,0,4548000.0,18.887,460.8535,6594.0,1002732.48,0.547,0.06832156250698422,4.933509890080879,5.501625599481468,4.541251724130663,5.325768295870611,4.477292988527274,0.006113155781205887,0.005460053145292926,0.0054496165255116915
3066,HATS-74 A b,HATS-74 A,0,3576000.0,11.568,464.02947,3776.9,403878.36,-1.216,0.2994019082652469,6.325570345019864,2.2488086602610897,1.8562524877398356,2.176926373802423,1.841333237168276,0.004207684809903317,0.0037279060334579513,0.003744331453209142
3068,TOI-564 b,TOI-564,0,4101000.0,11.433,464.98529,5640.0,759012.78,0.033,0.31077240194010514,6.3693564413902015,4.3097926434922345,3.5574673192500446,4.172031812679268,3.5083957594005586,0.008096728094147332,0.007177346896814885,0.007225894524161791
3074,HATS-23 b,HATS-23,0,5095500.0,20.849,467.2101,5780.0,835610.4,0.155,0.05149207291001109,4.7279137464249095,4.147704971259642,3.423673968961729,4.015125209291139,3.3767117161948312,0.004153690650873405,0.003710547387717668,0.003694048444466801
3077,WASP-12 b,WASP-12,0,3510000.0,21.297,467.2101,6360.0,1155927.72,0.607,0.04831041529358281,4.677921655863865,6.482577267191121,5.350966665964432,6.275364228418595,5.275152622468054,0.006287139568995041,0.005622188861689897,0.005607944124527214
3079,KELT-3 b,KELT-3,0,6183000.0,15.076,469.415,6306.0,1023622.74,0.489,0.1368303436754547,5.573031085273542,4.563537639642793,3.7669181225484114,4.41766594958997,3.714599120513331,0.006516120722775512,0.005803643370976275,0.005812359963128879
3083,HAT-P-53 b,HAT-P-53,0,4738500.0,14.773,471.65972,5956.0,842573.82,0.217,0.14611894781493107,5.643338405890989,4.457391880918429,3.679301362538132,4.314913098394746,3.628333631326745,0.006508340428972974,0.005794742479801048,0.0058057685199940255
3088,WASP-103 b,WASP-103,0,2977500.0,17.127,473.547,6110.0,1002732.48,0.413,0.09414625245034342,5.251664144331301,6.294704902473166,5.195889646497252,6.093497130123243,5.122331762196027,0.007805276286354989,0.006966438955901498,0.006974529591639997
3117,HAT-P-8 b,HAT-P-8,0,7305000.0,16.81,483.08,6200.0,1100220.36,0.519,0.10157802352413753,5.3540413421791975,4.271605627780379,3.5259462991796835,4.135065429941177,3.4773689509477723,0.005460361078943497,0.004868358867210167,0.004868538249071258
3129,TOI-481 b,TOI-481,0,14550000.0,11.097,486.2799,5735.0,1155927.72,0.435,0.3554294434349453,6.6114453830228,2.8838307176841775,2.380423927796643,2.7916502003240176,2.3519901374729306,0.005621092481245357,0.00497498651770908,0.005011649750862174
3134,HAT-P-59 b,HAT-P-59,0,7596000.0,12.588,489.45575,5678.0,765976.2000000001,0.054,0.24509083590281203,6.227796291669689,3.2052269236201316,2.645716621373114,3.102773102643676,2.612008169329734,0.005551041475204621,0.0049260832371914665,0.004950424841088542
3140,WASP-72 b,WASP-72,0,5562000.0,14.24,491.3763,6250.0,1378757.16,0.724,0.16996835796863113,5.86689284940027,5.5085306202692905,4.5469513917999445,5.332452600378279,4.48290839450456,0.008374481725915216,0.007453508784540601,0.007488735419230904
3167,HATS-40 b,HATS-40,0,7495500.0,17.71,505.3497,6460.0,1573732.92,0.903,0.09086992498561737,5.335102574881442,5.260184241807082,4.341956813564848,5.092044516459777,4.280954547822794,0.006378928950386075,0.005691365091962581,0.005698580771236753
3174,Kepler-24 b,Kepler-24,0,12000000.0,2.4,508.5,5800.0,745085.9400000001,0.064,36.74016251472456,14.537706812447118,2.5648421202818583,2.117118566183553,2.4828579482758912,2.094744722053754,0.002805354157104322,0.0023342637866827355,0.002462171193443717
3175,Kepler-24 c,Kepler-24,0,15900000.0,2.8,508.5,5800.0,745085.9400000001,0.064,23.13666210839797,13.459301171563894,2.228192448240034,1.8392350795769672,2.1569691509094233,1.824877870295364,0.0027951410083873226,0.0023264204173495547,0.002467711819244952
3182,WASP-170 b,WASP-170,0,5055000.0,12.285,508.528,5600.0,654561.48,-0.114,0.27395121378958587,6.425780749100562,3.5668979168604045,2.9442536613663917,3.4528834244941162,2.9051882984366806,0.006344801491285905,0.00562700504919199,0.005665900208102911
3211,WASP-77 A b,WASP-77 A,0,3502500.0,13.787,529.81995,5617.0,633671.22,-0.129,0.2019309188430338,6.1913494088757774,4.248270758239736,3.5066848073501053,4.112476450349481,3.4584102519376225,0.006772221897137741,0.006018529398978355,0.006055753372160968
3230,K2-34 b,K2-34,0,6975000.0,15.435,539.67534,6149.0,1100220.36,0.484,0.1465873565767239,5.905667860493834,4.284292900240115,3.536418858042599,4.147347158714851,3.487677135863371,0.00610058746570114,0.005430399645099461,0.00545462939785198
3247,HAT-P-49 b,HAT-P-49,0,6570000.0,15.838,549.823,6820.0,1274305.86,0.814,0.13823108858138028,5.884605190539543,5.337877162188991,4.406087514983416,5.167254013126103,4.344131619174952,0.007392573795472234,0.006584699531299562,0.006620839243948401
3257,WASP-3 b,WASP-3,0,4726500.000000001,14.5,559.357,6352.0,947025.1200000001,0.434,0.18326051874184182,6.203211457533822,5.05686580739674,4.174130018717061,4.895225076029169,4.115635106505316,0.0076977962470383,0.006846393013148999,0.0068969778274022885
3262,K2-34 b,K2-34,0,6628500.0,15.132,559.3808,6132.0,1065403.26,0.471,0.16125099336879364,6.072418011951068,4.362080036366292,3.6006273287319677,4.222647859556146,3.550881581776215,0.0063719540195121245,0.005669346863523419,0.005702565145725257
3274,HAT-P-7 b,HAT-P-7,0,5655000.0,15.043,564.442,6532.23,1385720.58,0.814,0.1656150486108967,6.117845167520258,5.753537598936336,4.749189502005159,5.569628027105786,4.6821657113889925,0.008426528324463414,0.007500307673869981,0.007557071936366065
3299,WASP-37 b,WASP-37,0,6690000.0,13.002,572.07,5800.0,696342.0,-0.021,0.2599576062595929,6.624842444836873,3.2710576722384754,2.70005583353107,3.1664995972124896,2.665335518911639,0.005595334777418156,0.004962805733615884,0.005005466339980817
3328,HAT-P-36 b,HAT-P-36,0,3570000.0000000005,14.168,582.24,5560.0,765976.2000000001,0.013,0.2044844249825057,6.402547266067347,4.566328508743221,3.769221812409702,4.420367609654658,3.7168674083221953,0.007165601422184787,0.006367788234202576,0.006421657555715022
3338,HAT-P-57 b,HAT-P-57,0,6090000.0,15.838,587.9855,7500.0,1044513.0,0.806,0.14782552882485303,6.0854007977298155,5.518774054046838,4.555406712952239,5.3423686068143486,4.491238742936496,0.00771506516247941,0.006869828410193889,0.006920695532715022
3345,HATS-1 b,HATS-1,0,6660000.0,14.594,589.55,5870.0,724195.68,0.041,0.18944426339558848,6.347887174744394,3.397536613258518,2.804456378167845,3.2889356885094547,2.767841725910487,0.005204879890815705,0.004625163180643128,0.00465765746483268
3357,WASP-163 b,WASP-163,0,3990000.0,13.473,594.3421,5500.0,703305.42,-0.076,0.2427322077372897,6.633490943976156,4.103598026736102,3.3872664137325006,3.9724281259430234,3.340883752026209,0.00679480913821841,0.006030973413030537,0.006089204362849646
3361,WASP-73 b,WASP-73,0,8268000.0,13.002,597.5,6036.0,1441427.94,0.716,0.2715133982556449,6.770487213129627,4.497291376972278,3.7122359292348497,4.353537222712627,3.660759134964686,0.0077001615327931434,0.00683067067678116,0.0069057897639026
3362,HATS-42 b,HATS-42,0,5533500.0,15.693,597.5204,6060.0,1030586.16,0.425,0.15442537115104502,6.162819235972982,4.649447016555335,3.837831000745693,4.500829266977823,3.784425014686991,0.0065971808345948,0.005871164662994419,0.005913147587623684
3365,Qatar-7 b,Qatar-7,0,5280000.0,19.055,597.5204,6387.0,1086293.52,0.563,0.08626005261779762,5.592782629765924,5.153286629277042,4.253719444730944,4.988563844170771,4.194033209200343,0.005932590222143964,0.005292758363571761,0.005314751196479115
3384,TrES-3 b,TrES-3,0,3423000.0,14.975,607.03,5650.0,577963.86,-0.204,0.18054834115202228,6.358837257097474,4.115738852607905,3.3972879147281128,3.9841808750795376,3.3507454571110844,0.006152326838330835,0.0054698108787043535,0.005513414413896236
3395,HAT-P-36 b,HAT-P-36,0,3603000.0,15.211,611.82275,5560.0,772939.6200000001,0.022,0.17363455710776074,6.334173805575551,4.568978654297649,3.7714093436857996,4.422933044346278,3.719021328381298,0.006718901412461775,0.005975719122710584,0.006025344138191044
3399,TrES-3 b,TrES-3,0,3408000.0,14.706,615.95454,5650.0,564037.02,-0.228,0.19344112826642934,6.4637283739514935,4.06819224039178,3.3580411265200247,3.9381540716670047,3.312125628276104,0.0062070607352705115,0.005516262533613718,0.005564160058235616
3405,TIC 237913194 b,TIC 237913194,0,18105000.0,12.52,617.22586,5788.0,759012.78,0.078,0.3141340168787502,7.012549511102592,2.10499949302693,1.7375469130257954,2.0377140101724027,1.7268130781948254,0.003778615814673827,0.003345405103518081,0.0033802875029576313
3407,HAT-P-15 b,HAT-P-15,0,14460000.0,12.016,618.471,5568.0,752049.3600000001,0.0,0.35606019254494375,7.165322773122153,2.2519934015250573,1.858881294715953,2.1800093160614873,1.8438762374471722,0.004195493764472753,0.0037113247008522536,0.0037545221987674046
3425,HATS-18 b,HATS-18,0,2641500.0,14.986,629.3034,5600.0,710268.84,-0.032,0.18676123376363887,6.472070258847509,5.1728031608058505,4.269829134649248,5.007456537426975,4.209902270627741,0.0077370690642880775,0.006880042706641606,0.0069484072978907825
3451,Kepler-47 b,Kepler-47,0,44430000.0,3.03,636.0,5636.0,668488.32,-0.076,22.835633859590246,14.469825436100496,1.2297394446747116,1.0150738672378699,1.1904313058393843,1.0653410847985998,0.0014903596830246825,0.0012397093324216094,0.0013212020005918398
3452,K2-114 b,K2-114,0,14145000.0,10.447,638.8351,4920.0,571000.44,-0.445,0.5596259268431489,7.810064775126866,1.762380927602627,1.4547364740350115,1.7060471127584087,1.4576255546628503,0.0037140975492424323,0.0032727534339962883,0.0033242169767757337
3485,HAT-P-23 b,HAT-P-23,0,3479999.9999999995,15.334,664.237,5905.0,835610.4,0.199,0.18400961962242454,6.573396822107817,5.147681144488862,4.249092463668964,4.983137536504418,4.189475371434681,0.007579126872792369,0.0067396648838077555,0.006812775510947841
3504,Kepler-5 b,Kepler-5,0,7596000.0,16.04,671.864,6297.0,1246452.18,0.669,0.16261182362310875,6.463898851591954,4.5667662427758415,3.7695831347851345,4.42079135169068,3.7172231786259102,0.006444726106116365,0.005733147384975714,0.005788535767523228
3514,WASP-53 b,WASP-53,0,6151500.0,12.038,677.61356,4953.0,557073.6,-0.463,0.3879742588578827,7.493244832821399,2.6449090704412415,2.1832088823787243,2.560365589789353,2.1592088171746435,0.004956255010701529,0.00438169966989336,0.004445437989296482
3517,HAT-P-22 b,HAT-P-22,0,6210000.0,12.106,682.352,5302.0,724195.68,-0.114,0.3841406801385977,7.498250547058412,3.2181439021829568,2.656378788419617,3.115277195054984,2.6224702662224155,0.00599262561626607,0.005299473540589346,0.005379847229038734
3526,HATS-15 b,HATS-15,0,4067999.9999999995,12.386,689.6911,5311.0,640634.64,-0.204,0.3625310723143792,7.4527717609654,3.7753810188431682,3.1163435699237034,3.6547024459246567,3.0743679678104043,0.006882640519975676,0.006090460212534711,0.0061844556645668175
3529,HAT-P-31 b,HAT-P-31,0,8250000.0,11.99,689.98,6065.0,947025.1200000001,0.348,0.3998184156858182,7.5764316188357865,3.6427073822336538,3.0068296871439615,3.526269670052121,2.9666939872340765,0.006837934340209279,0.0060460617971883485,0.006143689773650966
3561,HAT-P-14 b,HAT-P-14,0,9090000.0,12.89,709.367,6600.0,1023622.74,0.563,0.33082328509569986,7.4090935795090225,3.9275282591868224,3.2419317083818107,3.801986359428842,3.1978906185451885,0.006922224428186972,0.006129792507024649,0.006223937693267598
3564,HATS-52 b,HATS-52,0,3747000.0,15.491,711.9392,6010.0,731159.1,0.068,0.1912882901955536,6.770765527714943,4.600546382577245,3.7974665513027834,4.453491722577668,3.7446785953868593,0.006780283358853357,0.006026350245472332,0.006098041674398506
3573,HATS-24 b,HATS-24,0,3570000.0000000005,15.637,718.2958,6125.0,779903.04,0.19,0.18764062007347393,6.769100992994849,5.056117430828043,4.173512280137538,4.894500621023851,4.11502663139055,0.007378901212736051,0.0065601628506267145,0.006641350289397334
3582,HAT-P-14 b,HAT-P-14,0,8940000.0,13.451,724.6524,6583.0,1065403.26,0.592,0.2974060902513154,7.330669320787823,4.027008077721134,3.3240461469720564,3.8982863445966682,3.278676303759515,0.006836778598340476,0.0060587591087296255,0.006149595198368934
3627,TOI-1333 b,TOI-1333,0,9390000.0,15.648,753.2571,6274.0,1343940.06,0.713,0.19635888731460838,6.929441719911618,4.2127769351668825,3.4773868512622212,4.078117173404416,3.4295740651774307,0.0062009379910778935,0.005509498759840637,0.005579773519577241
3629,HATS-12 b,HATS-12,0,7192500.0,15.132,756.4354,6408.0,1538915.82,0.863,0.21805532057825505,7.061448635269426,5.247607267691556,4.331575299164475,5.079869560387018,4.270727627036753,0.007962564483795224,0.007073297015123106,0.007176624424566635
3657,HATS-24 b,HATS-24,0,3820500.0,16.668,775.5052,6346.0,814720.1399999999,0.292,0.16727000880616255,6.81250226185376,5.183118739306639,4.278344006809311,5.017442382508518,4.2182900233678735,0.00716036659465613,0.00636942388334816,0.006453104140699919
3661,Kepler-17 b,Kepler-17,0,3886500.0,14.68,778.65,5781.0,703305.42,0.012,0.24583740450023794,7.273847044842392,4.373930964686974,3.6104095372257476,4.234119977603013,3.5605113735732434,0.006881835468012114,0.006106641812855594,0.0061993873976999864
3675,WASP-161 b,WASP-161,0,10095000.0,12.812,791.3967,6400.0,1190744.82,0.647,0.37586101818854695,7.849548926075801,3.9115429068627523,3.2287367885367813,3.7865119726196275,3.184910725955203,0.007007802062986385,0.00619900101025341,0.006313687066601854
3687,TOI-942 c,TOI-942,0,12705000.0,5.79,794.575,4928.0,710268.84,-0.369,4.088679288185272,11.699955627518262,1.942736615014296,1.6036089412003902,1.8806378013882472,1.5985241603085683,0.003526977293131182,0.0029493079506039974,0.0031980375790018343
3691,TOI-150.01,TOI-150,0,10555500.0,14.067,797.7533,6255.0,1065403.26,0.497,0.2862516428777331,7.521242807911384,3.5088261833392815,2.8963190363710245,3.396667931149351,2.8580841352079855,0.005783635436386031,0.005125271265215294,0.005207157314105263
3717,TOI-942 b,TOI-942,0,7194000.0,4.81,826.358,4928.0,710268.84,-0.369,7.416804774399484,13.090843411487029,2.5817610435951153,2.1310840911502105,2.4992360648439287,2.1083595901820305,0.004023656442145039,0.003356338238723849,0.003638456377828995
3726,HATS-76 b,HATS-76,0,3987000.0,12.094,835.57088,4016.0,438695.46,-1.038,0.4717992479720688,8.301617404405306,2.3595443367701305,1.9476579410510997,2.284122427861285,1.929900779649271,0.004487915250236274,0.003960208979666868,0.004039360773478254
3749,Kepler-23 c,Kepler-23,0,14850000.0,3.2,858.1,5760.0,1058439.84,0.362,26.156028861077278,16.354979725131905,2.737083416328794,2.2592931050531857,2.64959361887712,2.2335157860126817,0.0029991697081897333,0.0024951880514640762,0.0026778828843511365
3767,HATS-22 b,HATS-22,0,7537500.0,10.682,870.8542,4803.0,480475.98,-0.646,0.7136274889204197,9.017839195833991,2.1504908427616356,1.775097209148315,2.0817512467623103,1.7629686235094022,0.00452614966030925,0.003979142185533663,0.004076089442267824
3773,KELT-16 b,KELT-16,0,3066000.0,15.861,874.0325,6236.0,947025.1200000001,0.401,0.2187861002333567,7.414033713625954,6.160488977967773,5.0851027004311025,5.963571364982271,5.01316004930052,0.009060643790209775,0.00805021130157664,0.008196584955696818
3774,TOI-2180 b,TOI-2180,0,124200000.0,11.321,875.61726,5695.0,1142000.88,0.406,0.6027591106399324,8.783564805942857,0.9707121426016402,0.8012628470464709,0.9396837098423606,0.9063772402482012,0.0019633939141599885,0.0017279014584653826,0.0017654226620705629
3796,Kepler-433 b,Kepler-433,0,10185000.0,16.25,896.24,6360.0,1573732.92,0.88,0.2086162180417511,7.417226257514221,4.45318506102781,3.6758288928587746,4.310840747851298,3.624914917475221,0.006452206065833504,0.005730345263902639,0.005825488031200417
3802,Kepler-434 b,Kepler-434,0,17145000.0,12.67,908.96,5977.0,960951.96,0.33,0.44637387451171473,8.45941102203474,2.5008204694241463,2.0642726523564323,2.4208827243676274,2.043263015301828,0.004601756907966324,0.004062402561548981,0.004148472155220117
3807,KELT-9 b,KELT-9,0,5193000.0,21.196,915.3504,10170.0,1643367.1199999999,1.724,0.09600845568125856,6.563307932677553,10.137762177339336,8.3680957808194,9.813712587101307,8.248900375539366,0.010950185164323212,0.009779490926320099,0.009950323030583913
3837,EPIC 246851721 b,EPIC 246851721,0,10843499.999999998,11.781,953.49,6202.0,1107183.78,0.526,0.5824431145359158,8.985102619157182,3.5201933506133507,2.9057019300355282,3.4076717513816472,2.867303708362622,0.006875335252830685,0.006058052623710956,0.00621277401724243
3845,Kepler-43 b,Kepler-43,0,6600000.0,12.55,962.98,6019.0,933098.28,0.326,0.48659756446268937,8.74868578945535,4.021418693283422,3.3194324557537778,3.892875622639398,3.2741368598387317,0.007453981189898882,0.006579194144349291,0.00674070567967413
3868,MASCARA-4 b,MASCARA-4,0,7050000.0,17.15,985.273,7800.0,1336976.64,1.087,0.1950958581435445,7.570111511632165,6.029852679597578,4.977270514383471,5.837110804631627,4.906903117444583,0.008336223221254525,0.007410102082739101,0.007553478531543995
3872,TOI-1431 b,TOI-1431,0,6900000.0,16.701,991.62463,7690.0,1336976.64,1.068,0.21261980624664956,7.695883112210591,6.028742224208747,4.976353902128072,5.83603584451359,4.9059999094979165,0.00856550109627735,0.007610220224270566,0.007763111030711642
3875,HATS-57 b,HATS-57,0,5239500.0,12.767,1000.21101,5587.0,668488.32,-0.094,0.48007478551083055,8.840105224070577,3.5441030227166554,2.9254378858360774,3.4308171601976247,2.886697361261166,0.0065051521901892066,0.005741105508362429,0.005882532914436378
3900,HIP 65 A b,HIP 65 A,0,2673000.0,22.754,1021.18779,4590.0,501366.24,-0.678,0.0865797232139776,6.690829731870099,3.545290123194087,2.9264177638725544,3.431966315474078,2.8876602867057017,0.003688818536783445,0.003286976881130967,0.003327620063501524
3901,HATS-36 b,HATS-36,0,8137500.0,13.843,1022.14128,6149.0,807756.72,0.215,0.3848611845059714,8.582155965264079,3.397471007643562,2.804402224789604,3.288872179952239,2.767788539746558,0.00583043495350314,0.005154318015125725,0.005272199021652977
3902,HD 17156 b,HD 17156,0,24210000.0,11.43,1023.37,6100.0,1002732.48,0.412,0.6845069014696923,9.450380042679788,2.206245644847723,1.821119350517926,2.135723868476265,1.8073733989568703,0.004447415545385237,0.003910906609559466,0.0040166199696544825
3913,HATS-16 b,HATS-16,0,5616000.0,14.572,1039.3041,5738.0,863464.08,0.173,0.33548182256708675,8.43466400703341,3.9919740602616516,3.295127731984658,3.864372175758957,3.250224052274884,0.006539283723323729,0.00578811349903189,0.005918678180871709
3924,HAT-P-34 b,HAT-P-34,0,10155000.0,13.417,1057.694,6442.0,1065403.26,0.56,0.43739883532330104,8.867646227682036,3.7094651584733205,3.061934103278002,3.5908935601680803,3.0208676541317057,0.006553772897486646,0.005788483883459661,0.005932856624429555
3927,TOI-1107 b,TOI-1107,0,8415000.0,14.572,1064.72516,6311.0,1260379.02,0.671,0.3436876052060537,8.5371954719303,4.343843799015554,3.585574442487127,4.204994536376958,3.53606351092125,0.00712427046234376,0.006305510995376661,0.006453943471042641
3933,KELT-20 b,KELT-20,0,8130000.0,19.515,1074.90106,8720.0,1086293.52,1.104,0.1444596855545166,7.4123516753587335,5.670299354045325,4.680481478114813,5.48905046005247,4.614468506528378,0.006958650552513901,0.006193378137943245,0.006307580597446158
3935,HATS-61 b,HATS-61,0,11862000.0,13.395,1080.622,5542.0,1155927.72,0.369,0.4490859747741479,8.970602063050377,3.0748384297516753,2.5380889826179915,2.976552425821103,2.5064463829917614,0.00546149728357436,0.004821453475052643,0.004941637295121716
3951,WASP-173 A b,WASP-173 A,0,3762000.0000000005,14.404,1102.8701,5767.0,765976.2000000001,0.083,0.368602999940338,8.739300509425966,4.631182170122585,3.822754499472773,4.483148249194706,3.7695791440933015,0.007693747951127595,0.006806546774732875,0.006977076168065054
3970,HAT-P-69 b,HAT-P-69,0,9832500.0,18.786,1137.8314,7394.0,1343940.06,1.0,0.17141893849705994,7.772806324936013,4.856454034968846,4.008702493594298,4.70121938727123,3.9526985808204587,0.0062662513673341115,0.005570583948763808,0.005680646303111672
3974,K2-33 b,K2-33,0,6135000.0,5.76,1144.188,3410.0,765976.2000000001,-0.83,5.980173432918975,14.07646163069167,2.144094765824779,1.7698176431560548,2.0755596179151072,1.7578808920893485,0.0033112053873501717,0.002763134815394063,0.003017013759846999
3976,TOI-558 b,TOI-558,0,19365000.0,12.173,1147.36055,6466.0,1044513.0,0.547,0.6353176022760745,9.69632567490097,2.666198682560408,2.2007821406810257,2.58097468781055,2.176363121641314,0.0051449496100749535,0.004527663204833373,0.004658238381890091
3991,MASCARA-1 b,MASCARA-1,0,6449999.999999999,16.814,1175.971,7554.0,1462318.2,1.176,0.2470969151887857,8.352545165028427,6.635465612464094,5.477166540713418,6.423365557723822,5.399520118321527,0.009544173467855441,0.008472776286708391,0.008682747625733749
4031,KELT-21 b,KELT-21,0,7836000.0,17.777,1242.7153,7598.0,1142000.88,0.905,0.22094290959510185,8.350502967358338,5.150555205902118,4.251464823640067,4.985919729672297,4.191812278321751,0.007099010651943198,0.006302455210667603,0.006449778707733481
4059,HAT-P-21 b,HAT-P-21,0,7410000.0,11.478,1291.289,5588.0,765976.2000000001,0.025,0.8529206537276166,10.593382742480964,3.191480212923022,2.634369561758542,3.089465800160194,2.6008748846920544,0.0064482079492572805,0.005660073246713622,0.0058539295880251745
4060,KELT-19 A b,KELT-19 A,0,9555000.000000002,21.409,1293.5681,7500.0,1274305.86,0.978,0.13166913774053954,7.763409697340579,4.864474313294476,4.015322737396004,4.708983300547104,3.9592187143200093,0.005580231139377948,0.004966139584703128,0.005066178834197096
4079,Kepler-1704 b,Kepler-1704,0,303899999.99999994,11.938,1318.98789,5745.0,1183781.4,0.452,0.7743368463685549,10.498099026496957,0.6372148820311544,0.5259814811713895,0.616846558351464,0.7735078224254192,0.001264135993326544,0.0011094792745286162,0.0011439914318313344
4084,HAT-P-16 b,HAT-P-16,0,6195000.000000001,14.448,1332.605,6158.0,863464.08,0.294,0.4413286080192833,9.591861538962677,4.075028071504786,3.36368368239128,3.944771398120664,3.3176778519295325,0.006877242552636235,0.006073381384278748,0.006251769832393777
4099,Qatar-3 b,Qatar-3,0,5674500.0,12.285,1369.8473,6007.0,884354.34,0.279,0.7379560821456967,10.546407474676329,4.2212148760813575,3.484351849703697,4.086285398848361,3.436429153218074,0.008112974970275869,0.007133248166675156,0.007382393039016982
4101,Qatar-5 b,Qatar-5,0,6190500.0,12.408,1373.0256,5747.0,752049.3600000001,0.056,0.7178887063708176,10.506171194471209,3.554580844689989,2.934086679949951,3.4409600627027705,2.895196661805599,0.006798048720899791,0.005977054244621671,0.006180444337124404
4133,Kepler-1708 b,Kepler-1708,0,246000000.0,9.96,1462.01067,6157.0,779903.04,0.182,1.4779385178274427,12.100453585027301,0.6062946089601385,0.5004587077919042,0.5869146396769547,0.766366428415081,0.0011858836856606227,0.000997953073398796,0.0010892754448233665
4150,NGTS-13 b,NGTS-13,0,8235000.0,12.801,1538.2972,5819.0,1246452.18,0.517,0.7324743106215794,10.948489954555617,4.0185507594868035,3.317065153751291,3.8900993612212953,3.271807672646478,0.007533897031607258,0.006623417119383822,0.006865878398077888
4172,TOI-2109 b,TOI-2109,0,2686500.0,15.098,1595.4986,6540.0,1183781.4,0.673,0.4630437271906782,10.267023390936085,7.696758105087615,6.353197865416383,7.450734252240687,6.26289689561447,0.012534753345945214,0.011078922184291136,0.011482164343911356
4173,TOI-3362 b,TOI-3362,0,22950000.0,12.801,1598.35906,6532.0,1274305.86,0.739,0.7610733157411038,11.160181894397546,2.7353311749179605,2.2578467381232388,2.647897387175456,2.2321023530808617,0.00515827991009946,0.004530939902305277,0.004695488268378924
