,Name,starName,controversial,planetSemimajor,planetEarthRads,earthMass,stellarEffTemp,stellarRadius,density,escapeVelocity,surfaceEarthTemp,surfaceVenusTemp,surfaceMarsTemp,surfaceTitanTemp,similarityIndex_Earth,similarityIndex_Jupiter,similarityIndex_Arrakis,similarityIndex_Erid,similarityIndex_Mesklin
3744,WASP-141 b,WASP-141,0,7035000.0,13.563,854.9627,5900.0,953988.54,0.34257627635773047,7.929608599148685,1586.269802577653,3400.3948690795633,1457.0415080214293,1577.0079372096404,0.004824090039051403,0.08619594852503418,0.005292209454110057,0.02210495644482464,0.00261002815263687
3745,WASP-38 b,WASP-38,0,11283000.0,12.263,855.245,6150.0,926134.8600000001,0.46363665184769703,8.34070874537999,1286.4279122614817,2757.6411435094046,1181.6267713074435,1278.916754884812,0.007483634600831425,0.08860475647619773,0.008122714758471308,0.03380411529832604,0.004700133500231308
3749,Kepler-23 c,Kepler-23,0,14850000.0,3.2,858.1,5760.0,1058439.84,26.17974239585613,16.354979725131905,1122.7365549711315,2406.745444342536,1031.2708219671479,1116.1811538666086,0.0016487234431206187,0.0007837345282922966,0.0014967743398136021,0.006707058624991676,0.0425004809553778
3754,OGLE-TR-132 b,OGLE-TR-132,0,4554000.0,13.451,858.141,6210.0,919171.4400000001,0.352510725859745,7.977339734462486,2036.942947471463,4366.476835109956,1870.9997625338685,2025.0497050286283,0.003981862201411623,0.06713105073336326,0.004381922253691996,0.0184820495435996,0.0021382568482841693
3764,CoRoT-10 b,CoRoT-10,0,15825000.0,10.873,867.6759,5075.0,550110.18,0.6748181776074612,8.921956915914501,690.8353388996877,1480.9037768707967,634.5552076634334,686.8017098852811,0.01610141828343955,0.1168389179104054,0.017069905183009115,0.06928628190363269,0.013292278549833779
3766,TIC 172900988 b,TIC 172900988 Aa,0,134713500.0,11.2,869.7,6050.0,960951.96,0.6188605570494193,8.80099495322248,373.06642927884604,799.7209364284806,342.6739081998064,370.88818000769993,0.022285415373497226,0.20901192346142708,0.023272438988006183,0.08065563080861339,0.01992652621422535
3767,HATS-22 b,HATS-22,0,7537500.0,10.682,870.8542,4803.0,480475.98,0.7142744766710276,9.017839195833991,885.3607846955806,1897.8967289618631,813.2332915747696,880.1913662418955,0.013982164762453756,0.0889898314542062,0.014890416144226707,0.06135155102624646,0.011458408203683603
3770,CoRoT-10 b,CoRoT-10,0,15825000.0,10.87,874.0,5075.0,550110.18,0.6802995790265023,8.955647528658616,690.8353388996877,1480.9037768707967,634.5552076634334,686.8017098852811,0.016128578132130065,0.11585293963432505,0.017094665983683068,0.06942321439380246,0.013433239978020026
3773,KELT-16 b,KELT-16,0,3066000.0,15.861,874.0325,6236.0,947025.1200000001,0.21898445571860908,7.414033713625954,2530.3832137614404,5424.23620679008,2324.241038731238,2515.608886835936,0.002070331887600866,0.061115452467418105,0.0023059548413605704,0.009726499333979803,0.0009278521901931637
3774,TOI-2180 b,TOI-2180,0,124200000.0,11.321,875.61726,5695.0,1142000.88,0.603305583088382,8.783564805942857,398.7049861641532,854.6808285866339,366.22377438710805,396.3770392427612,0.02094692247608732,0.20156574011348116,0.021932244340295323,0.08157543681679283,0.01830932678390789
3777,WASP-99 b,WASP-99,0,10755000.0,12.33,883.53,6180.0,1225561.92,0.47120454684913154,8.454446109056056,1523.1280425243888,3265.041528455617,1399.0437039040985,1514.2348474038727,0.006465967082763844,0.07422544736501484,0.0070358335683827515,0.029550200049759896,0.004105484888035719
3778,CoRoT-10 b,CoRoT-10,0,15900000.0,10.548,883.5674,5075.0,515293.08,0.7526736673401685,9.140939395975646,667.0373565837317,1429.8894180081834,612.6959703601939,663.1426785270263,0.017693461645455592,0.1075608625746419,0.01868489245386996,0.07589579705515997,0.015727229032417817
