,Name,starName,controversial,planetSemimajor,planetEarthRads,earthMass,stellarEffTemp,stellarRadius,density,escapeVelocity,surfaceEarthTemp,surfaceVenusTemp,surfaceMarsTemp,surfaceTitanTemp,similarityIndex_Earth,similarityIndex_Jupiter,similarityIndex_Arrakis,similarityIndex_Erid
1357,HD 95338 b,HD 95338,0,39300000.0,3.89,42.44,5212.0,605817.54,0.7201291850240737,3.2988983614315286,472.45948321847266,1012.7840799676513,433.9697299848015,469.70090071359255,0.1206756652456556,0.08164189104968134,0.12802364197304425,0.42356978356041386
1359,Kepler-129 c,Kepler-129,0,58500000.0,2.52,43.0,5770.0,1148964.3,2.6838032478351233,4.125627427667438,590.3868350342982,1265.5781263442882,542.2899200605959,586.9397017835428,0.07892971369180574,0.018199486411496806,0.07305623444709024,0.29553279360324597
1361,Kepler-9 b,Kepler-9,0,21450000.0,8.29,43.4,5774.0,668488.32,0.07608691553992847,2.2851970130702766,744.2101008553233,1595.3201683304087,683.5816995778296,739.8648288540304,0.010342603140773792,0.06975383569370147,0.011585010736125141,0.03940490754339758
1364,TOI-257 b,TOI-257,0,22920000.0,7.163,43.86032,6095.0,1302159.54,0.11919849809923644,2.4714081278552293,1060.6791184469628,2273.7165053801277,974.2690050314741,1054.4860564736753,0.01284138980074407,0.06821459977071632,0.01442992970846284,0.05084904074817191
1365,HATS-8 b,HATS-8,0,7000500.000000001,9.785,43.86054,5679.0,759012.78,0.046760088580960854,2.1145240078842447,1365.2663936685983,2926.6426382281197,1254.0425354182412,1357.294916490452,0.0037066874716732484,0.028567209711147807,0.004223053390149594,0.014998229784264327
1367,K2-19 b,K2-19,0,11430000.0,7.46,44.0,5390.0,633671.22,0.10585711043690657,2.4255653097953713,926.580505093371,1986.257060550965,851.0949740395205,921.1704141511779,0.012531543603959897,0.07179134701588286,0.014060268345919743,0.048965048956602523
1376,HATS-8 b,HATS-8,0,7002000.0,9.785,46.08535,5679.0,759012.78,0.04913197713216901,2.1674898794344952,1365.1201490756378,2926.329142149,1253.9082049015024,1357.14952578611,0.0038212617083153424,0.03030310978176866,0.004350758855510091,0.015528505797962494
1380,WASP-182 b,WASP-182,0,6765000.0,9.528,47.03884,5638.0,933098.28,0.054316927895337194,2.219133735495686,1528.7637728111629,3277.1225176540006,1404.2203093860285,1519.8376719547614,0.003855610308760056,0.029721605677811094,0.004394736940791485,0.015849630537982582
1382,CoRoTID 223977153 b,CoRoTID 223977153,0,10649999.999999998,6.389,47.6745,5970.0,550110.18,0.18258761821127442,2.7282406635842937,990.6263718157503,2123.548482372551,909.9232301659854,984.8423317546894,0.02019841091439028,0.09396179385731715,0.022514560067268336,0.07996432138533434
1387,Kepler-1656 b,Kepler-1656,0,29550000.0,5.02,48.6,5731.0,765976.2000000001,0.3837151607653897,3.107580047156305,673.6662975694221,1444.0994955615379,618.7848728625805,669.7329146474774,0.05373630581361351,0.10862569735231012,0.05846916606778024,0.2036564817773518
1390,K2-39 b,K2-39,0,9300000.0,8.2,50.3,4881.0,2701806.96,0.09111927777312925,2.4736207457216564,1920.790542066731,4117.48763874015,1764.3099196986727,1909.575486864983,0.005451622170781534,0.035518089335318546,0.006204618155622897,0.022955468905577286
1394,Kepler-101 b,Kepler-101,0,7110000.0,5.77,51.1,5667.0,1086293.52,0.2656912802913612,2.9722038454776047,1617.2513557140685,3466.808233407619,1485.4990937545592,1607.808596166784,0.018879457395493106,0.0654885725022547,0.02108865232073377,0.07847956123057359
1406,GJ 414 A c,GJ 414 A,0,210000000.0,8.4,53.83,4120.0,473512.56000000006,0.09071317391711736,2.5282999444882335,142.8363807898034,306.190091727328,131.19996064232598,142.002391939748,0.013301876259266746,0.2801129357145359,0.012557268862214895,0.025411896237924367
1411,Kepler-9 c,Kepler-9,0,33750000.0,9.225,54.347,5754.0,731159.1,0.06914492216080095,2.4241564712620565,618.3358558157322,1325.490826382171,567.9620240878737,614.7255346462351,0.009391394939532494,0.08386716285271731,0.010464545691774995,0.035677079034046925
1420,HATS-46 b,HATS-46,0,8050500.0,10.122,54.98459,5495.0,591890.7,0.052957299789748065,2.327787744091299,1087.8337905984797,2331.9264061835793,999.2114734546772,1081.4821787258174,0.004551170056532499,0.042410344776988705,0.005150837953477633,0.018384905592762207
1426,TOI-954 b,TOI-954,0,7444500.0,9.55,55.30242,5710.0,1316086.38,0.0634187769564651,2.403402068143175,1752.8552576497436,3757.4944783452393,1610.0557823133922,1742.6207380367598,0.0037501452201215823,0.031375229331278585,0.004274558100530482,0.015797928966561247
1429,TOI-1696 b,TOI-1696,0,3525000.0,3.24,56.6,3168.0,201939.18,1.6621309692417625,4.174377863691438,553.6068097716586,1186.7349125451817,508.506245059874,550.374426648316,0.09374536728745615,0.03626773789470073,0.0874786870733906,0.3610079721935885
1431,HATS-62 b,HATS-62,0,6244500.0,11.825,56.89157,5416.0,647598.06,0.03436594664840369,2.190682469898324,1273.409564219608,2729.7344634392516,1169.6689861740088,1265.9744179897696,0.002396121148833724,0.025018157166982358,0.0027275478265095993,0.009824053359940785
1434,TOI-1749 b,TOI-1749,0,4365000.0,1.39,57.0,3985.0,382988.10000000003,21.198947328519765,6.395670423802248,861.815615383088,1847.4243107189457,791.6062714134155,856.7836717699911,0.010213543361630177,0.0011230624187432419,0.009306862875577367,0.026606556673176896
1435,AU Mic b,AU Mic,0,9900000.0,4.203,57.2094,3700.0,522256.5,0.7696141852697603,3.6847671574884036,620.4568317691609,1330.0374399139675,569.9102109578747,616.8341267077826,0.0905025491038668,0.07037214035158988,0.09641051234057547,0.34293261063803043
1437,WASP-127 b,WASP-127,0,7800000.0,15.356,57.2094,5620.0,967915.3799999999,0.01578036061531615,1.9277499166940488,1445.4172279364327,3098.457347903555,1327.6637392267048,1436.9777684296077,0.0008624131985301064,0.008673660748791117,0.0009876822686975086,0.0033383429467154693
1443,K2-108 b,K2-108,0,8595000.0,5.28,59.4,5474.0,1218598.5,0.4030589027432665,3.3499035994424933,1504.8655121094548,3225.8931978132255,1382.2689630543243,1496.0789477132375,0.0270282604715152,0.0559310410307237,0.02985523198883932,0.1129904796168983
1445,K2-261 b,K2-261,0,15510000.0,9.528,59.75174,5445.0,1142000.88,0.06899683226033922,2.501096522338192,1078.7249448203615,2312.4003000969487,990.8446960203988,1072.4265174079455,0.0059038337977131705,0.05370235850546758,0.006663046838147496,0.024017054421885793
1451,HD 221416 b,HD 221416,0,18420000.0,9.17,60.5,5080.0,2047245.48,0.07836663673524459,2.5653644240811406,1236.4864940158532,2650.5846124697055,1135.7539196430575,1229.2669331200134,0.006057993113321876,0.052139372603031565,0.006847254976356892,0.024997807443126827
1453,TOI-532 b,TOI-532,0,4440000.0,5.82,61.5,3927.0,424768.62,0.3115946574429618,3.2466248899979777,886.8111524854794,1901.0057985432395,814.5655025696117,881.6332656670921,0.03217410671789715,0.11002969296540357,0.035365198452903465,0.12854031578645264
1454,KELT-11 b,KELT-11,0,9343500.0,15.356,61.97685,5370.0,1894050.2400000002,0.017095390666592495,2.006465728527836,1765.2277869131087,3784.016754036498,1621.4203614452895,1754.921026940942,0.0007671129627450737,0.007995324379580594,0.0008806889585494999,0.0031614694522935647
1455,HAT-P-18 b,HAT-P-18,0,8385000.0,10.615,62.29468,4870.0,501366.24,0.0520205338375993,2.4194771707398726,869.4417449935429,1863.7720038769369,798.6111247932932,864.3652741596566,0.004956612796745734,0.05368045713376814,0.0055788424457515,0.01976639502659783
1457,HAT-P-18 b,HAT-P-18,0,8385000.0,11.153,62.61,4803.0,522256.5,0.04507673358790954,2.366366720864323,875.1620910500552,1876.0343790090333,803.8654526705819,870.0522204282212,0.004176683503931673,0.04783856580477909,0.004706348247872545,0.01666102283544638
1462,HAT-P-18 b,HAT-P-18,0,8394000.0,11.153,63.566,4803.0,522256.5,0.045765015927951735,2.3843644549297234,874.6927932643829,1875.0283724773087,803.434387064822,869.5856627646274,0.004216832742696634,0.048729533691489496,0.004750627606154505,0.01684194147090984
1466,Kepler-30 b,Kepler-30,0,27000000.0,3.6,63.566,5498.0,661524.9,1.360821687846451,4.196790011852549,628.3208457281335,1346.8950719971147,577.1335690141547,624.6522244938433,0.08910636294378545,0.042196443021704576,0.08382770596858269,0.35330733450829727
1468,HAT-P-12 b,HAT-P-12,0,5650500.0,10.301,63.88383,4665.0,473512.56000000006,0.05837630800746116,2.487206404442218,985.960411098599,2113.5463321354687,905.6373902485643,980.2036145114444,0.005062424097411823,0.05294068827110045,0.00570827994426503,0.02050744239178158
1478,NGTS-12 b,NGTS-12,0,11355000.0,11.747,66.10864,5690.0,1107183.78,0.04073438440825373,2.3693088427191658,1297.2213019359149,2780.7783089583586,1191.540858269412,1289.6471244337492,0.0026490796556465296,0.030206350625473895,0.003010793172572746,0.011021498845935509
1479,HAT-P-12 b,HAT-P-12,0,5757000.0,10.749,66.23577,4650.0,487439.39999999997,0.05326871760123601,2.479238523339019,987.8719875337034,2117.644068025807,907.3932367049342,982.1040296904031,0.004468413105023587,0.05004358254376226,0.0050412144280972395,0.018148557711723416
1488,Kepler-413 b,Kepler-413,0,53295000.0,4.347,67.0,4700.0,543146.76,0.8146850053888299,3.9210161357082995,346.4166347368334,742.5933125681328,318.1951866324805,344.3939875005569,0.12392570769524515,0.1133613407368725,0.12950987298890265,0.3195217945924785
1489,HAT-P-12 b,HAT-P-12,0,5759999.999999999,10.749,67.059,4650.0,487439.39999999997,0.053930782923204273,2.4945979046887072,987.614695697712,2117.092526391755,907.1569056065895,981.8482401224001,0.004502144979392393,0.0507765258620941,0.005078417174804866,0.018304169843084767
1492,K2-261 b,K2-261,0,16305000.0,9.505,67.69745,5503.0,1142000.88,0.07874079357746751,2.665423011018556,1063.304979461142,2279.345411827834,976.6809456015695,1057.096585687962,0.006464301733512477,0.06273950096701596,0.00727946566333606,0.02653858258227139
1493,TOI-1842 b,TOI-1842,0,15015000.0,11.657,68.01528,6230.0,1406610.84,0.04288742205305403,2.412492073792467,1392.1879663629884,2984.3528572014616,1278.7708942467339,1384.0593002997068,0.002611227321844822,0.03007191509435179,0.0029701320614015907,0.010958881581653578
1495,CoRoT-8 b,CoRoT-8,0,9495000.0,7.981,68.65128,5080.0,626707.8,0.13488403447121694,2.9292181225225593,952.8714063507497,2042.6153456256702,875.2440402028211,947.3078088692188,0.012507310153985486,0.09717065691916403,0.013964108044612306,0.050893948775353186
1497,CoRoT-8 b,CoRoT-8,0,9508500.0,6.389,69.28694,5080.0,536183.34,0.26536067180038553,3.2890107649755933,880.7443825005304,1888.000814463492,808.9929728061848,875.6019181599132,0.026089896540667873,0.12937014324892424,0.028750405298071775,0.10528978822425511
1500,CoRoT-8 b,CoRoT-8,0,9450000.0,6.39,69.92,5080.0,536183.34,0.2676595146033541,3.3037435555610455,883.4662900885909,1893.8356103989058,811.4931353449648,878.3079331541768,0.026113910798914418,0.12880416701142747,0.028772592012737307,0.10550012901131213
1501,Kepler-34 b,Kepler-34,0,163440000.0,8.564,69.92,5913.0,807756.72,0.1111873257075428,2.8537664555117637,303.49707455946657,650.5891327160579,278.77214486314966,301.7250247861003,0.021149636876655335,0.22083882499306307,0.02142172588891728,0.04749852827482466
1505,K2-261 b,K2-261,0,15299999.999999998,9.528,70.87609,5537.0,1148964.3,0.0818423981125689,2.723987118390576,1107.8158962636467,2374.7608908764273,1017.5657012944228,1101.3476134613989,0.006370076278064924,0.06323453864388465,0.007174964697474815,0.026356060919120104
1510,Kepler-425 b,Kepler-425,0,6978000.0,10.962,71.82958,5170.0,598854.12,0.05446503345403569,2.5566001667246208,1105.786029039048,2370.409581859372,1015.701200818396,1099.3295981657207,0.0040138682450466395,0.047511638557948696,0.004536402682785529,0.016592497851284468
1516,NGTS-5 b,NGTS-5,0,5730000.0,12.733,72.78307,4987.0,515293.08,0.03521453790992325,2.3878435232889044,1091.8795435383101,2340.5990528643692,1002.9276319259244,1085.5043094426312,0.002441598011117451,0.030016548119882486,0.0027665450623024835,0.01006153477978086
1525,HATS-5 b,HATS-5,0,8130000.0,10.223,75.323,5304.0,605817.54,0.07041681333528628,2.7110072083824006,1057.0966130136767,2266.0368955974786,970.9783547836234,1050.9244684675186,0.005411051605578986,0.060881735487112336,0.006095327866341018,0.022381857423994348
1528,HATS-5 b,HATS-5,0,8142000.0,10.223,75.64354,5304.0,605817.54,0.07071647486425477,2.7167694835915723,1056.317330480181,2264.366392682933,970.262557889593,1050.1497359859102,0.005427279671912939,0.061208276720372295,0.006113141023773067,0.02245527163613788
1530,HATS-48 A b,HATS-48 A,0,5653500.0,8.967,77.23269,4546.0,501366.24,0.10699007528289661,2.9311162563100686,988.4024056992986,2118.781094782432,907.8804434100138,982.6313508660471,0.008905212277989518,0.08616898643438319,0.009973065275835954,0.036710499836608505
1531,WASP-29 b,WASP-29,0,6855000.0,8.878,77.547,4800.0,564037.02,0.11068873396015907,2.9517595603743803,1005.2563605064383,2154.9099433281012,923.3613607725049,999.3868992986289,0.009096605616638213,0.08680128666838784,0.010186867296386532,0.03757831988961913
1532,HD 332231 b,HD 332231,0,21540000.0,9.718,77.55052,6089.0,891317.76,0.08439911077504862,2.8213694405593386,904.3258012030408,1938.5509384281115,830.65328923644,899.0456503699653,0.007344013520018954,0.08016892325153124,0.008229135025689348,0.02998830592444691
1535,WASP-29 b,WASP-29,0,6849000.0,8.878,77.86835,4800.0,564037.02,0.11114742126796077,2.9578691924973075,1005.696586654322,2155.853630670611,923.7657231132243,999.824555067056,0.00911333401508924,0.08712903645248372,0.010204970895392062,0.03766185156157881
1542,Kepler-425 b,Kepler-425,0,6959999.999999999,10.962,79.45,5170.0,598854.12,0.06024324391042151,2.6887975278176772,1107.215001458253,2373.472787421519,1017.0137594545225,1100.7502271428837,0.0042529037348579156,0.053250283232918146,0.004800244457177005,0.017731317516146892
1546,WASP-69 b,WASP-69,0,6790500.0,11.848,79.4575,4700.0,564037.02,0.04771815031796759,2.58643145769592,988.9772537077587,2120.013363224592,908.408460401681,983.202842468899,0.003566731187244692,0.046612099082835465,0.0040231468324756535,0.014685590892795369
1550,Kepler-9 b,Kepler-9,0,21000000.000000004,9.438,80.09,5754.0,731159.1,0.09515294088325163,2.909411884837055,783.8837690907969,1680.3663172807637,720.02328177313,779.3068516447915,0.009153422231494455,0.09952420442418963,0.010207611905646313,0.036910987702357054
1554,WASP-69 b,WASP-69,0,6787500.0,9.113,82.632,4715.0,564037.02,0.10905560577428729,3.007457475875788,992.3527959063621,2127.2493178861764,911.5090080433564,986.5586756512072,0.00873229822919276,0.08924559486042709,0.009774573487902746,0.036207978609072926
1557,K2-329 b,K2-329,0,15240000.0,8.676,82.6358,5282.0,571000.44,0.1263843929364626,3.0823389516278654,746.4653480512196,1600.1546113620861,685.6532190443984,742.1069081790728,0.012653143250082476,0.12493050232761116,0.014043960906129482,0.05090256301281297
1558,WASP-69 b,WASP-69,0,6787500.0,11.848,82.6358,4700.0,564037.02,0.049626876330686305,2.6376528946723456,989.1957880720895,2120.4818227073233,908.6091914748198,983.4201008612246,0.0036498936162892978,0.04878544211757864,0.004114950440498223,0.015077474313103835
1561,HATS-43 b,HATS-43,0,7416000.0,13.227,82.95363,5099.0,564037.02,0.035804299020000006,2.5011691830782397,1026.6903339475061,2200.8567130356,943.0491773940635,1020.6957246873351,0.0024323162323975915,0.032547761898884246,0.0027501788178752643,0.010064005197556123
1565,HAT-P-38 b,HAT-P-38,0,7845000.0,9.247,84.857,5330.0,640634.64,0.10719362104866603,3.0255160165432664,1112.0426939488434,2383.821632711155,1021.4481553784209,1105.549731844856,0.007724995987880795,0.08059369677285774,0.008668381093640808,0.032459139683128746
1566,HAT-P-38 b,HAT-P-38,0,7846500.0,9.247,84.86061,5330.0,640634.64,0.1071981812967538,3.025580371850782,1111.9363953591107,2383.5937665697647,1021.3505165926148,1105.4440539081959,0.007725755886218748,0.0806040981467101,0.008669210627187287,0.03246214762540428
1567,CoRoT-25 b,CoRoT-25,0,8670000.0,12.11,85.81,6040.0,828646.98,0.048260221785737675,2.658599554651424,1363.3196142337533,2922.469439702421,1252.2543538371995,1355.3595038539895,0.0026784526270763193,0.03545415542758035,0.003039089825324427,0.011432831368596146
1572,WASP-131 b,WASP-131,0,9105000.0,13.675,85.8141,6030.0,1065403.26,0.03351664102265161,2.5019101371333563,1505.9822907313082,3228.2871715807883,1383.2947613168062,1497.189205720991,0.001620892548187814,0.021296954386744074,0.0018465754632997105,0.006956839805792049
1578,WASP-147 b,WASP-147,0,8235000.0,12.498,87.40325,5702.0,995769.0599999999,0.044718771230359576,2.6411896026265342,1447.6388923500997,3103.2198014664823,1329.7044117922082,1439.1864610545797,0.0023122289954428162,0.03082413820165893,0.002627454786197533,0.009928380923049075
1579,WASP-39 b,WASP-39,0,7288500.0,14.235,87.40325,5400.0,626707.8,0.03026488361606346,2.4748056757984727,1156.0929369335254,2478.249591929327,1061.9097668664638,1149.3427755691794,0.0017706570653855352,0.02406055230200054,0.002008291558980881,0.0074290223941797795
1580,WASP-117 b,WASP-117,0,14188499.999999998,11.444,87.5585,6038.0,814720.1399999999,0.058351040728625604,2.762589012148196,1056.366474509149,2264.4717398966777,970.3076983127174,1050.1985930741703,0.004036146083830718,0.05511808315516127,0.004549898785314276,0.016873832425460374
1581,WASP-117 b,WASP-117,0,14196000.0,11.444,87.75286,6040.0,814720.1399999999,0.058480566797208505,2.765653472829874,1056.4372026611604,2264.6233557471514,970.3726644698609,1050.2689082607326,0.0040411063339439455,0.05525347226971276,0.004555363393884806,0.016897759946689215
1582,WASP-160 B b,WASP-160 B,0,6780000.0,12.218,88.35674,5298.0,605817.54,0.04838638339718332,2.685813359760029,1156.2547922927108,2478.5965519055007,1062.0584363905546,1149.5036858920641,0.0030225351243264903,0.0413716126912972,0.0034181542502529894,0.012740170236252468
1584,WASP-39 b,WASP-39,0,7290000.0,14.235,88.989,5400.0,626707.8,0.030813976918591373,2.4971548598606486,1155.9739912120383,2477.994614862761,1061.8005112700157,1149.224524344465,0.0017904542626043887,0.024599998594354106,0.002030342524452273,0.007523326205395804
1586,WASP-126 b,WASP-126,0,6735000.0,10.761,88.9924,5800.0,884354.34,0.07133109089998974,2.8721438805524246,1534.468107426643,3289.350569985623,1409.4599302228446,1525.508700269424,0.0036966808206271764,0.046691064044842176,0.004189318058205917,0.016015325999741918
