,Name,starName,controversial,planetSemimajor,planetEarthRads,earthMass,stellarEffTemp,stellarRadius,density,escapeVelocity,surfaceEarthTemp,surfaceVenusTemp,surfaceMarsTemp,surfaceTitanTemp,similarityIndex_Earth,similarityIndex_Jupiter,similarityIndex_Arrakis,similarityIndex_Erid,similarityIndex_Mesklin,similarityIndex_Habranah,similarityIndex_Dhrawn
304,Kepler-80 e,Kepler-80,0,7365000.0,1.6,4.13,4540.0,473512.56000000006,1.0080161854784833,1.6046158685103422,840.4671548582339,1801.6608501061928,771.9970012460559,835.559860007204,0.30338754941169077,0.011800345852423186,0.19529119243809592,0.5592619642090956,0.002259363517666832,0.023688186441275506,0.013260121757029394
318,Kepler-11 b,Kepler-11,0,13650000.0,1.97,4.3,5680.0,765976.2000000001,0.5622729345886684,1.4755609827689957,982.3701666581834,2105.8501326906503,902.3396314655829,976.634332684445,0.17946195247020685,0.01794994456224953,0.12928692740722816,0.38822259129356346,0.0012571030542398683,0.01326725578018498,0.007971954122825082
321,K2-138 g,K2-138,0,34663500.0,3.013,4.32,5356.3,598854.12,0.15789331889321293,1.1959096101393667,514.013736890194,1101.8615311957722,472.1386923745309,511.01252863378636,0.0896966202723279,0.04922455504353995,0.06980033369503325,0.15428890519549276,0.0007028441217138856,0.0064976228997525275,0.00385710120520422
322,HD 219134 b,HD 219134,0,5730000.0,1.606,4.33612,4699.0,543146.76,1.0465068408467169,1.6410957624583635,1056.2634395288858,2264.2508697662283,970.2130572606228,1050.0961596915129,0.24601486826155813,0.009555338892538809,0.15573519305774747,0.4775980911697531,0.0019704770678376673,0.019662551220539497,0.012105286641048334
323,HD 219134 c,HD 219134,0,9795000.0,1.511,4.36,4699.0,543146.76,1.2634861861666593,1.696551551658474,807.8808962865234,1731.8075715090167,742.0654402638395,803.1638651215625,0.2771587612721391,0.010058744958826202,0.17772180467497578,0.5080084826112498,0.0028767938512798074,0.023333954393275295,0.01636331558875198
331,Kepler-36 b,Kepler-36,0,17295000.0,1.486,4.45,5911.0,1135037.46,1.3557542812744354,1.7283299228853226,1105.5828438085016,2369.974025427358,1015.5145684345217,1099.1275992871094,0.20921959761306896,0.007185259560191531,0.13110167753091764,0.39557329330310576,0.0023507476249409534,0.017445185198746122,0.01419601341523395
338,pi Men c,HD 39091,0,10053000.0,2.06,4.52,5870.0,765976.2000000001,0.5169090972753783,1.479420578836179,1182.9963780721757,2535.920943334866,1086.6214712586968,1176.0891336886878,0.14226564301216177,0.016769736233070407,0.10150912935367525,0.320870958030128,0.001025429316558213,0.010322354492000238,0.006782761567601512
341,HD 110113 b,HD 110113,0,5250000.000000001,2.05,4.55,5732.0,675451.74,0.5279918456809264,1.4879379342956496,1501.0985642770981,3217.8182095228217,1378.8088963359287,1492.3339942248538,0.11865085002075944,0.013305607135703912,0.08353689856884661,0.2742160990497065,0.0008474006554016384,0.008551121383449609,0.005840998931661727
342,Kepler-10 b,Kepler-10,0,2526000.0,1.416,4.56,5627.0,738122.52,1.6056559184319066,1.7922840623726455,2220.8027527569398,4760.606470249433,2039.88110133409,2207.835995102269,0.10577341516590132,0.0032129092293428163,0.06379915830785009,0.20714990563779,0.001440076207126785,0.008732057839906977,0.009542408320675756
346,Kepler-10 b,Kepler-10,0,2530500.0,1.46,4.6,5643.0,738122.52,1.4776673117367851,1.7727950736233908,2225.136329724636,4769.896108658846,2043.861635736169,2212.1442693084987,0.10982618823353124,0.0035117533664024946,0.0663805742572955,0.220131602176464,0.0013580838578555153,0.008999066518354146,0.009090357656615169
348,L 168-9 b,L 168-9,0,3136500.0,1.39,4.6,3800.0,417805.2,1.712343276123408,1.8168855209306045,1012.589426823062,2170.629413645917,930.0970257817186,1006.6771495237851,0.19612015185217496,0.00621558867815956,0.1227741256853617,0.36073901811226383,0.0030807393404292988,0.016574868324302976,0.017775864277684943
349,Kepler-10 b,Kepler-10,0,2580000.0,1.481,4.60853,5627.0,738122.52,1.4183213658181006,1.7618126683492406,2197.438894491763,4710.522718016548,2018.4206213926743,2184.6085530440823,0.11325882380262003,0.0037101351123654098,0.06856116878983384,0.22901036645309109,0.001333678093034599,0.009252967133860498,0.008954754135290108
350,HD 136352 b,HD 136352,0,14535000.0,1.482,4.62,5850.0,703305.42,1.4189750734985993,1.7634085176851473,939.5196057920999,2013.9938626731298,862.9799678557563,934.0339664101267,0.2286589206536966,0.008089108351553728,0.1445592345314625,0.43486048109143083,0.0028636674817930407,0.019102477098722297,0.016633064549136645
351,HD 136352 b,HD 136352,0,14460000.0,1.664,4.72,5664.0,738122.52,1.0241402495676768,1.6820944837227632,934.3053662476692,2002.8163988115457,858.190515622185,928.8501716138585,0.26342695518645975,0.011393826517304572,0.16808332955985403,0.5426732698784889,0.0022630840459934554,0.020355896354395712,0.01357291849294787
354,HD 219134 b,HD 219134,0,5814000.0,1.602,4.74,4699.0,543146.76,1.1525723806403863,1.7179636213576124,1048.6052918375485,2247.8345412993053,963.178794209845,1042.4827261671921,0.22892764509903293,0.009179723673718193,0.14449656119476226,0.4672092660842183,0.002254348058811277,0.018703024335280274,0.013697322037543407
356,TOI-178 c,TOI-178,0,5550000.0,1.669,4.77,4316.0,452622.3,1.0257151515848748,1.6884455874086084,899.8879474745622,1929.0377679551427,826.5769731656092,894.633708251031,0.26967709509162074,0.01182523044254126,0.17248990788422533,0.5580080845774875,0.0023538972909500637,0.02086232193108394,0.013999851453819769
357,TOI-270 d,TOI-270,0,10815000.0,2.133,4.78,3506.0,264609.96,0.49241665325669437,1.4951148973720556,400.39372318711776,858.3008765121396,367.77493544091715,398.0559161177716,0.28480337616182727,0.04464426517069334,0.22148234045161858,0.5080035484892448,0.0024338957530903316,0.02133120193401023,0.009305954853338048
363,Kepler-68 c,Kepler-68,0,13588500.0,0.953,4.8,5793.0,863464.08,5.544213388879366,2.241455992657745,1066.1674616007028,2285.48154930229,979.3102305356538,1059.942354451178,0.07913117921783658,0.0016574260487585517,0.049235305920638114,0.11232835216996889,0.006348929584455456,0.007625449287411649,0.026872389272203926
365,pi Men c,HD 39091,0,10258500.000000002,2.042,4.82,6037.0,765976.2000000001,0.565922846396244,1.5344463147598604,1204.4045831041783,2581.8124747935954,1106.285618740527,1197.372341124156,0.14635364468938877,0.01582677611628429,0.10401917286596474,0.34451968409566025,0.0011308608762283685,0.010546248025131285,0.0074653840578992785
367,GJ 9827 b,GJ 9827,0,2820000.0,1.577,4.91,4340.0,417805.2,1.2515949840452862,1.7623044897054696,1219.6567199595024,2614.5075988015456,1120.2952131034274,1212.5354242523658,0.19283177763104886,0.007523379731030696,0.1203126811457875,0.4031716412531592,0.0021496578131033083,0.015669869816743676,0.013339581435491155
368,TOI-1634 b,TOI-1634,0,2317500.0,1.79,4.91,3550.0,313353.9,0.85585422910399,1.6541324397378543,953.0628712855192,2043.025777937211,875.4199071056876,947.4981558841707,0.23369295627858716,0.013583584349540028,0.1665865239084981,0.5152467427897325,0.0019719722825452674,0.01730727401867537,0.012061779899882748
369,Kepler-1655 b,Kepler-1655,0,15450000.0,2.213,5.0,6148.0,717232.26,0.4612147250234661,1.501240746447267,967.130415482168,2073.1815591473833,888.341413760568,961.4835629184047,0.14573369085963758,0.023277398489616664,0.10551570620953739,0.3324676074923441,0.0011752087638221874,0.010407603437595144,0.00750824079978144
372,HD 3167 b,HD 3167,0,2722500.0,1.7,5.02,5261.0,598854.12,1.0214905537718892,1.7162614440490738,1801.4839434414964,3861.7369807163095,1654.7228456111864,1790.9654920912415,0.1505329892212253,0.006502643665852663,0.09262572820333845,0.3428016523611488,0.0013067749138029373,0.011264067100738562,0.008827836433723672
378,Kepler-21 b,Kepler-21,0,6407550.0,1.639,5.08,6305.0,1323049.8,1.1534645546205826,1.7583220713010548,2091.764084497747,4483.993737189518,1921.3547979978412,2079.5507540158956,0.12503255736791813,0.005048237144710598,0.07620417806564062,0.2832284889386353,0.001261443806601069,0.009912785609355575,0.008599776301423067
388,GJ 9827 d,GJ 9827,0,8422500.0,2.07,5.2,4269.0,424768.62,0.5860972843483601,1.5829695007405682,699.9505754256155,1500.4435824340399,642.9278552118694,695.8637246368528,0.21948233580708928,0.025748023756482812,0.16161142230777598,0.5106105002323863,0.0019301425169803335,0.01594514811307152,0.011294028911010254
395,K2-111 b,K2-111,0,8550000.0,1.82,5.29,5775.0,870427.5,0.8772409770298953,1.7027394192522496,1345.3049808422795,2883.852511577599,1235.7073146383739,1337.450053772981,0.1749541049433528,0.01013815970405117,0.12202093053578403,0.41890066565334416,0.0015539686666914466,0.01267607273202861,0.010145960291503678
399,TOI-1246 d,TOI-1246,0,19650000.0,3.51,5.3,5151.0,598854.12,0.12252703437519827,1.227270866367902,656.5326223692437,1407.371026580732,603.0470230270414,652.699279045043,0.05352301248827485,0.03943707276071288,0.0408687035050313,0.09963504095122495,0.0005158909490986837,0.0036989115135155678,0.003148736749231261
400,TOI-776 c,TOI-776,0,15000000.0,2.02,5.3,3709.0,376024.68000000005,0.6428344799095894,1.6177756648838126,428.75075334054503,919.088202652598,393.82180963004885,426.2473760793621,0.3208392854369793,0.03568885045498177,0.24593333911071757,0.671237926032112,0.003078474092521499,0.023859658031057784,0.012644083271169592
401,K2-141 b,K2-141,0,1074000.0,1.54,5.31,4373.0,466549.14,1.4534823433777282,1.854568796324586,2104.3188738479803,4510.906713292029,1932.8867890740312,2092.032238832123,0.10959902910514141,0.00407012721727502,0.06633947434758262,0.24571446181709314,0.0015379332295167472,0.0087570658078854,0.010234639105819074
409,TOI-561 c,TOI-561,0,13213500.0,2.878,5.4,5455.0,591890.7,0.2264638012938471,1.3680675236348416,842.9311353720209,1806.942742683974,774.2602491990269,838.0094539041929,0.08277139466063112,0.042805753100549286,0.06141189138934881,0.1742904624993584,0.0007402844553675277,0.005716744520801994,0.004722200086032114
427,K2-146 b,K2-146,0,3720000.0,2.25,5.6,3385.0,243719.69999999998,0.4914936084742444,1.5756465493626608,632.5837590875311,1356.0332329146784,581.0491965446342,628.8902476803673,0.19892429437262504,0.03382226549198756,0.1482742033580364,0.46171894281250486,0.001882601538135947,0.014213336889394966,0.01084913782991007
432,HD 28109 d,HD 28109,0,61650000.0,3.25,5.681,6120.0,1009695.9,0.1654444139184969,1.3204645987589194,571.8283661827357,1225.7954095843272,525.2433499259887,568.4895915729002,0.07785316942368734,0.0533789936004305,0.05985262625111447,0.15386825290934764,0.0007864108095966775,0.005379819888100369,0.004600182618598403
433,HD 3167 b,HD 3167,0,2628000.0,1.574,5.69,5286.0,577963.86,1.4587319128386658,1.898933767934162,1809.8823172855627,3879.740089192289,1662.4370309728456,1799.314829757649,0.12115517318473532,0.004848505679600744,0.07373723768870628,0.28383116061560076,0.0018461379232542336,0.009599175396239047,0.012023678997033363
434,CoRoT-24 b,CoRoT-24,0,8400000.0,3.7,5.7,4950.0,598854.12,0.11249859156894372,1.239631530216544,964.9650722123404,2068.5398379644207,886.352474036615,959.3308625910374,0.0357073604060979,0.028044554770069976,0.026517213381260098,0.07037252172704292,0.00036030255824764045,0.002402650768028651,0.00240972746950131
435,EPIC 220674823 c,EPIC 220674823,0,16065000.0,2.77,5.7,5496.0,661524.9,0.26810996151826144,1.4326944930202892,814.2635122510625,1745.4896163552696,747.9280850516188,809.5092144561354,0.0973589977605566,0.043246001143646025,0.0721507618178256,0.21440792563527364,0.0009128510245365703,0.006708325199457107,0.0057446274231293445
437,CoRoT-7 b,CoRoT-7,0,2552400.0,1.585,5.74,5259.0,571000.44,1.4411244769864293,1.9006290423742687,1816.0698208666136,3893.003882902052,1668.1204585549456,1805.4662059251673,0.12108231647015219,0.0049168120101343495,0.07370142724638123,0.2863445271576784,0.0018329323275534087,0.009570395542458192,0.011959908021351927
441,EPIC 220674823 c,EPIC 220674823,0,15750000.0,2.5,5.8,5470.0,605817.54,0.37109522774121423,1.5212480715603673,783.2555592115413,1679.0196600811782,719.4462501305069,778.6823097388624,0.13326924890615546,0.03586794058569138,0.09833530238963373,0.30864736483645194,0.0012668946084572565,0.009275568391926742,0.007799870546341097
442,HD 191939 d,HD 191939,0,31050000.0,3.04,5.8,5348.0,654561.48,0.20638809601266903,1.3795366830533773,566.9194218489667,1215.2723894158662,520.7343214850227,563.6093094386162,0.09680069798741006,0.05987212105447377,0.07419259716432518,0.19921471364662924,0.0009778527162560735,0.006702163274013048,0.0056726636154398255
450,Kepler-79 c,Kepler-79,0,28050000.0,3.72,5.9,6174.0,905244.6,0.11457783026091105,1.25779708567818,809.7830478468815,1735.88510384024,743.8126296596698,805.0549104554559,0.040904846067722204,0.033622452605719166,0.030734425583638533,0.08070928033990571,0.00043307835110497413,0.002755824414820842,0.0027847485413658004
451,TOI-1235 b,TOI-1235,0,5739000.0,1.694,5.9,3997.0,431732.04,1.2133586638097742,1.8639117713059685,800.4029729165593,1715.7775795005475,735.1967192391211,795.7296036301593,0.25044689581058804,0.012439660671111578,0.1605205167693272,0.5852774926326947,0.003357168627325707,0.019962435812225215,0.01911510121975957
455,Kepler-79 d,Kepler-79,0,43050000.0,7.16,6.0,6174.0,905244.6,0.016341412215580255,0.9142714585150996,653.6549221112998,1401.2022669057005,600.4037597456912,649.8383810185451,0.004649497686500284,0.00954214625632369,0.003885938804920053,0.007302808723554243,8.116610959964543e-05,0.00034976459693638175,0.000509216397006231
461,Kepler-11 d,Kepler-11,0,23850000.0,3.43,6.1,5680.0,765976.2000000001,0.15112102017548945,1.3319070132547928,743.1856220172879,1593.124052273307,682.6406817328946,738.846331712838,0.0573559078610355,0.04261500810017208,0.04320067416032551,0.11862649412986047,0.0006103894773871199,0.0038717188120573317,0.0038227607559375783
469,TOI-270 c,TOI-270,0,6789000.0,2.355,6.15,3506.0,264609.96,0.4707385694649483,1.613980006116442,505.3562231630216,1083.3029195339823,464.1864784218619,502.4055641425841,0.21384743156385866,0.04422386848562143,0.16258893199206284,0.50189245420727,0.0022797821767488106,0.015169635841179988,0.011762681619482553
474,Wolf 503 b,Wolf 503,0,8559000.0,2.043,6.26,4716.0,480475.98,0.733916472088551,1.7482721187337364,815.7998873732504,1748.783054882549,749.3392966382492,811.0366190365445,0.21345337844545378,0.02043844401773231,0.15419694656054825,0.565199939705282,0.002283732615802074,0.01513060319348204,0.013645134762416765
475,GJ 1214 b,GJ 1214,0,2116500.0,2.847,6.26125,3026.0,153195.24,0.27125393376011786,1.481128835161938,594.3851357010934,1274.1490523307218,545.9624920427415,590.9146572902545,0.11783028173740422,0.05882019979984461,0.08943173438929057,0.2622786358145805,0.0012553075462249912,0.008105509880855958,0.007307720610571635
476,TOI-1201 b,TOI-1201,0,4305000.0,2.415,6.28,3476.0,355134.42,0.44574413785202005,1.6105614606075729,728.911983753831,1562.5264791269944,669.5298708314044,724.6560339477585,0.15826638956987976,0.0345310621933986,0.11683062319832517,0.3868933992267311,0.0016482396874387948,0.010989458423770545,0.009887492186759054
477,LTT 3780 c,LTT 3780,0,11430000.0,2.42,6.29,3360.0,264609.96,0.44369235871350393,1.6101772564077064,373.2542598587248,800.1235779835541,342.8464368269759,371.07491388792516,0.24178533909651642,0.05929880210867303,0.18943341559371987,0.4440263571301762,0.002737599161968994,0.017293274694486188,0.009611516315577814
482,K2-138 c,K2-138,0,6691499.999999999,2.299,6.31,5356.3,598854.12,0.5191464006154789,1.6546313258852627,1169.901210213273,2507.849589064117,1074.5931245714407,1163.0704255099,0.12470780754882703,0.020187122849350408,0.08880663080577766,0.3261776117700488,0.0012590960443361917,0.00856893530341047,0.008303245009259165
492,LHS 1140 b,LHS 1140,0,14354999.999999998,1.635,6.38,2988.0,146231.82,1.4593007631036594,1.972911067599242,220.18384657954894,471.995382466879,202.24617737846648,218.89824362605574,0.3570275342171721,0.028680571487675197,0.340406799782456,0.4694580473116224,0.01021667516705779,0.03698409502453276,0.016514372820508823
495,Kepler-87 c,Kepler-87,0,101400000.0,6.14,6.4,5600.0,1267342.44,0.027640905260147373,1.0196751833809097,457.0898271999723,979.8370369237125,419.8521903666507,454.42098458963267,0.011633328677409946,0.02056724876400273,0.009270572587277282,0.01778292679331012,0.00018475986580801764,0.000797475091030225,0.0008985681254176383
497,TOI-1266 c,TOI-1266,0,15555000.0,1.673,6.4,3573.0,292463.64,1.366373885074715,1.9534309517922708,357.70043319134516,766.7817389670344,328.55973034985794,355.6119024452422,0.3849320519381117,0.022028985292086786,0.2637733373746037,0.6646047573432384,0.007153195536409215,0.031615239940968376,0.02178023589462736
505,K2-291 b,K2-291,0,4891500.0,1.589,6.49,5520.0,626707.8,1.6171503795257387,2.018442806777786,1442.5674080374592,3092.348353742207,1325.0460849812278,1434.144587975062,0.13169622390040955,0.005769623832018994,0.08070680455114425,0.32635958847246627,0.002648228577488438,0.010334337289615634,0.016429602460265848
507,K2-285 d,K2-285,0,17670000.0,2.48,6.5,4975.0,550110.18,0.42602561887266716,1.616913868874696,640.8924691300169,1373.8441342829249,588.6810227259964,637.1504450715562,0.1642916084832413,0.04061828023406627,0.12263197092819562,0.3998160739445223,0.0017938993243221107,0.011383629761943737,0.010446571079671748
509,K2-265 b,K2-265,0,5064000.0,1.71,6.54,5477.0,682415.16,1.3075756335774127,1.9532006818305847,1467.9313400808194,3146.719548503511,1348.3436991284284,1459.360425839609,0.14374550702602534,0.007091843852321504,0.0885107071621518,0.3779853483291113,0.0022294007825951583,0.011100060594185175,0.01421622746180947
517,K2-3 b,K2-3,0,11655000.0,2.29,6.6,3835.0,417805.2,0.5494331896860433,1.69554872591378,530.1291276723072,1136.4071627394496,486.9412141456502,527.0338253472019,0.22723012000913081,0.03887548860034651,0.17124958713583255,0.5654083071915964,0.0026109134863948513,0.01601784534846755,0.014189943051605093
520,TOI-125 c,TOI-125,0,12210000.0,2.759,6.63,5320.0,591890.7,0.3155991528706392,1.5482352893062008,855.185001744398,1833.2106475960566,785.5158325236848,850.1917727627774,0.10199398518664356,0.040145316440937565,0.07497931920197029,0.24699173238015196,0.00110153764682292,0.006887421149187379,0.006966393079705266
522,LHS 1140 b,LHS 1140,0,13125000.0,1.43,6.65,3131.0,132304.98,2.2734789358386704,2.153767663298948,229.51285981688716,491.9934488073414,210.81518593778924,228.1727868958763,0.2806809018086117,0.017881030606686995,0.2527229297084562,0.3255131002831713,0.014103073399416934,0.029729834418786093,0.022680335029299167
523,K2-32 d,K2-32,0,27633000.0,3.484,6.7,5271.0,598854.12,0.15838635543113694,1.3850146795209457,566.5327698554747,1214.4435458908536,520.3791687847938,563.2249150173872,0.069575746402671,0.05742446581698558,0.053502196922598486,0.1467256135771918,0.000833620375358188,0.004686827226931618,0.004869669785138066
528,Kepler-80 c,Kepler-80,0,11880000.000000002,2.74,6.74,4540.0,473512.56000000006,0.327556038385982,1.5664290010365043,661.7575445683761,1418.571390231606,607.8462876338239,657.8936941224437,0.12592188086327047,0.04909643161857457,0.0942983809315244,0.3009412235814242,0.0014189097706854982,0.008577676760633491,0.00842827466778554
529,Kepler-80 d,Kepler-80,0,5580000.0,1.53,6.75,4540.0,473512.56000000006,1.8841127227606047,2.097791006764466,965.5839141688205,2069.866413689538,886.9209009309754,959.9460912713424,0.16435614011975588,0.007205790332578036,0.10266961501333446,0.37931073130852805,0.00431511620515821,0.013108777735007396,0.02430595375414447
