,Name,starName,controversial,planetSemimajor,planetEarthRads,earthMass,stellarEffTemp,stellarRadius,density,escapeVelocity,surfaceEarthTemp,surfaceVenusTemp,surfaceMarsTemp,surfaceTitanTemp,similarityIndex_Earth
2527,WASP-123 b,WASP-123,0,6394500.0,14.773,285.72917,5740.0,891317.76,0.08859840182895451,4.392370733385518,1564.625463129214,3353.997149923912,1437.1604632339445,1555.4899740924066,0.002407953533478329
2528,WASP-58 b,WASP-58,0,8430000.0,15.356,285.72917,5800.0,814720.1399999999,0.07888558874412621,4.308184425177274,1316.4487289983317,2821.995032760578,1209.2018887428355,1308.762286961762,0.002446245563105169
2530,WASP-79 b,WASP-79,0,8025000.0,23.43,286.03,6600.0,1330013.22,0.02223167178503279,3.489600391877332,1961.7104747505755,4205.205332738435,1801.8962371895052,1950.2564974519876,0.00041105690268200296
2532,OGLE-TR-56 b,OGLE-TR-56,0,3375000.0,14.572,286.047,5900.0,765976.2000000001,0.09241815867834939,4.425019263262218,2052.1461068986955,4399.066969036829,1884.9643695020836,2040.16409669671,0.0019959355321380145
2533,WASP-180 A b,WASP-180 A,0,7200000.0,13.899,286.047,6600.0,828646.98,0.10650356235828934,4.5308842709789285,1634.7373314532138,3504.2919086863253,1501.5605433382236,1625.1924753061821,0.002832340133605472
2535,XO-1 b,XO-1,0,7320000.0,14.572,286.047,5750.0,696342.0,0.09241815867834939,4.425019263262218,1294.8191580895698,2775.628972069622,1189.3344093496407,1287.259006154091,0.002948515187407015
2536,KELT-4 A b,KELT-4 A,0,6475500.0,19.044,286.68266,6206.0,1114147.2,0.04149581596415136,3.8750532475192645,1879.454953812899,4028.8789279266975,1726.341808759129,1868.481247625482,0.0008772847881566978
2540,WASP-28 b,WASP-28,0,6697500.0,13.597,287.95398,6150.0,759012.78,0.11451732498600632,4.5961695614678355,1511.5719215984225,3240.269340118384,1388.4290229504004,1502.7462000161524,0.00325840195558229
2541,WASP-48 b,WASP-48,0,4980000.0,15.65,288.0,6000.0,1058439.84,0.07511503327235014,4.284450416881296,2019.5526761780313,4329.198315918583,1855.0262206628015,2007.7609715386468,0.0016049537567265123
2542,WASP-28 b,WASP-28,0,6703500.0,13.597,288.26,6150.0,759012.78,0.11463902704337053,4.598611177862026,1510.8953002925434,3238.818906142347,1387.8075238042427,1502.0735293468108,0.003261309757774456
2543,WASP-16 b,WASP-16,0,6330000.0,11.299,288.58964,5700.0,661524.9,0.20000373789875966,5.047500982360972,1345.3386394191277,2883.924663522892,1235.7382311593144,1337.4835158251228,0.0063940992502259115
2548,KELT-15 b,KELT-15,0,6919500.0,16.175,289.2253,6003.0,1030586.16,0.06832518464740692,4.2233010821321555,1691.4480225119125,3625.8593385047575,1553.6511969501328,1681.572045653474,0.0016792796972232805
2550,XO-1 b,XO-1,0,7394999.999999999,13.518,290.17879,5750.0,647598.06,0.11743721431413648,4.627353306567314,1242.330198676818,2663.1114243104603,1141.12155649639,1235.0765177304472,0.003917065603253331
2551,WASP-2 b,WASP-2,0,4707000.0,12.52,290.484,5200.0,584927.28,0.14797441491078936,4.810774407491639,1338.3438264289478,2868.9302873056,1229.3132630668886,1330.5295439428578,0.004701891759419141
2552,WASP-2 b,WASP-2,0,4707000.0,12.005,290.802,5200.0,584927.28,0.16803056888236945,4.915567459594587,1338.3438264289478,2868.9302873056,1229.3132630668886,1330.5295439428578,0.005358660367801917
2553,CoRoT-12 b,CoRoT-12,0,6019500.0,16.141,290.81445,5675.0,779903.04,0.06913565332944092,4.239345579539086,1491.3908704399391,3197.008387473111,1369.8920570662663,1482.6829813843372,0.001886330267909273
2556,CoRoT-12 b,CoRoT-12,0,6024000.0,16.14,291.438,5675.0,779903.04,0.06929676943185835,4.244019512851908,1490.8337229687418,3195.8140626493628,1369.3802986060693,1482.1290869693726,0.00188945690151484
2563,TrES-4 b,TrES-4,0,7636500.0,20.165,292.073,6184.0,1399647.42,0.03561017716185653,3.801041758600202,1932.9345282623813,4143.5199998698645,1775.4645744308932,1921.6485671119779,0.000710583723142169
2565,WASP-41 b,WASP-41,0,6030000.0,13.451,292.391,5450.0,626707.8,0.12010958996814826,4.656512383015122,1282.7910267868297,2749.8449623759425,1178.2861711851458,1275.3011043498723,0.0038918461900144057
2566,XO-1 b,XO-1,0,7350000.0,13.563,292.391,5750.0,654561.48,0.11715858483710832,4.637246345945962,1252.8091434663377,2685.5745324385657,1150.746815386009,1245.4942783659963,0.0038634442194525353
2568,HATS-32 b,HATS-32,0,6036000.0,14.0,292.4036,5700.0,765976.2000000001,0.10653100154878566,4.564396755975011,1482.4955387411762,3177.9399791745464,1361.7213994066076,1473.8395874861073,0.00303694112519793
2570,TrES-4 b,TrES-4,0,7638000.0,19.627,292.4036,6200.0,1267342.44,0.03866324928911241,3.854965046855331,1843.8872822585695,3952.6345666825277,1693.6717209127116,1833.1212475434672,0.0008130766060755596
2571,WASP-76 b,WASP-76,0,4950000.0,20.512,292.4036,6250.0,1204671.66,0.03387162976016517,3.7708859893744093,2251.1129267298893,4825.58063787908,2067.7220030030085,2237.969194924817,0.0005864520797012942
2572,HATS-55 b,HATS-55,0,8118000.0,14.022,292.72143,6214.0,786866.46,0.10614560863337887,4.563292695862893,1412.4814715125033,3027.8548709660286,1297.4111528572437,1404.2343163295056,0.003147356549813213
2574,WASP-98 b,WASP-98,0,5643000.0,12.823,293.03926,5473.0,515293.08,0.13894223609169734,4.77445859701755,1207.4887558682024,2588.4238376431563,1109.1185338775297,1200.4385061111514,0.004761938764580225
2575,XO-1 b,XO-1,0,7416000.0,13.518,293.67492,5750.0,654561.48,0.11885212051069233,4.655145468200784,1247.2218865210118,2673.5974527398653,1145.6147342784373,1239.9396441318388,0.003927267547327499
2576,WASP-2 b,WASP-2,0,4710000.0,12.005,293.99275,5200.0,584927.28,0.169874240994877,4.942461288010409,1337.917534388693,2868.0164697040436,1228.9216996669038,1330.1057409240027,0.005385848285488787
2577,Kepler-412 b,Kepler-412,0,4441500.0,14.852,294.62841,5750.0,898281.18,0.08990776509641622,4.448369854647563,1887.9682176253978,4047.1283193858935,1734.1615243733272,1876.9448044441604,0.0020469868544052317
2581,K2-140 b,K2-140,0,10200000.0,13.563,295.58042,5585.0,738122.52,0.11843655828243038,4.6624694407320355,1096.914649545494,2351.39251851837,1007.5525440548911,1090.5100166212699,0.004319664915732003
2582,NGTS-8 b,NGTS-8,0,5250000.000000001,12.218,295.5819,5241.0,682415.16,0.16201486971945728,4.912413385555604,1379.5719586643472,2957.308650864672,1267.1826720839165,1371.5169545749598,0.004986498782161716
2583,WASP-2 b,WASP-2,0,4716000.0,12.117,295.89973,5180.0,605817.54,0.16627871018628987,4.935495709961882,1355.499308186887,2905.7055017435796,1245.0711429501239,1347.5848587795665,0.0051930878677422
2586,KELT-23 A b,KELT-23 A,0,4953000.0,14.83,298.12454,5899.0,696342.0,0.09138010968976679,4.478002543023995,1614.8829326635,3461.7311818392945,1483.3236185058813,1605.4540017949137,0.00236568407411534
2587,Kepler-412 b,Kepler-412,0,4438500.0,14.852,298.43,5750.0,898281.18,0.0910678448752566,4.4769765277336715,1888.6061525034193,4048.495823503104,1734.7474887503718,1877.5790145668193,0.0020597738074952807
2590,WASP-41 b,WASP-41,0,6000000.0,13.227,298.7602,5545.0,605817.54,0.12906725770884425,4.746644891076494,1286.4187576413653,2757.6215192795157,1181.6183624847592,1278.907653716422,0.004138609212946749
2591,HATS-34 b,HATS-34,0,4749000.0,16.029,299.07803,5380.0,682415.16,0.07260100397568889,4.314148493217576,1488.987463185133,3191.856342288697,1367.6844476638544,1480.29360707297,0.0019621352765120514
2592,Kepler-412 b,Kepler-412,0,4345500.0,15.031,299.07803,5750.0,898281.18,0.08804370070016738,4.455068299840715,1908.7086212531435,4091.58832358179,1753.2122740816287,1897.5641096145275,0.001964432052668583
2593,WASP-41 b,WASP-41,0,6033000.0,13.451,299.07803,5450.0,626707.8,0.12285651593852595,4.709458970024563,1282.4720435600188,2749.161176473943,1177.9931744950047,1274.9839835929242,0.003935085693181688
2594,Kepler-11 g,Kepler-11,0,69300000.0,3.66,300.0,5680.0,765976.2000000001,6.1172383196762175,9.042242144032278,435.9883386753761,934.6029959097685,400.4697721856997,433.4427028142678,0.019268776965644514
2595,WASP-74 b,WASP-74,0,5557500.0,17.486,300.03152,5990.0,1142000.88,0.0561012918457292,4.137083174621836,1982.4663441860198,4249.6984900921725,1820.9611927559372,1970.891178128751,0.0011490440228733194
2598,WASP-1 b,WASP-1,0,5937000.0,16.97,301.30284,6110.0,1058439.84,0.06163609276497616,4.208397362148208,1883.5462652290114,4037.64923567923,1730.09981420425,1872.548670813089,0.0013321321743788507
2602,WASP-68 b,WASP-68,0,9309000.0,13.9,301.93,5911.0,1176817.98,0.11239300116520451,4.654808102645247,1534.4389319198535,3289.2880281384364,1409.4331315506763,1525.4796951117237,0.003067467448640814
2603,KELT-12 b,KELT-12,0,10062000.0,19.952,301.9385,6279.0,1650330.54,0.03800463681496292,3.885277801611503,1856.6041290862559,3979.8949360304578,1705.3525671653354,1845.7638436207249,0.0007778118033463567
2604,TOI-892 b,TOI-892,0,13800000.0,11.994,301.9385,6261.0,967915.3799999999,0.17494589703134092,5.011102343642395,1210.62147392459,2595.139264229417,1111.9960394781958,1203.552932945688,0.005927169316500325
2605,WASP-74 b,WASP-74,0,5550000.0,17.486,301.9385,5970.0,1142000.88,0.056457867853223244,4.1502098596688475,1977.1816720484417,4238.370043952565,1816.107045845857,1965.6373619790845,0.0011556959418446964
2606,WASP-68 b,WASP-68,0,9328500.0,13.899,304.16331,5910.0,1176817.98,0.11324878797431431,4.6721597491111675,1532.5750027789118,3285.2924309979703,1407.7210507167918,1523.6266490253106,0.0030823522955546238
2608,HATS-63 b,HATS-63,0,6039000.0,13.529,305.1168,5627.0,745085.9400000001,0.12318176780416087,4.743034245370505,1443.0557233115894,3093.3951269644845,1325.494618781879,1434.6300520883628,0.0035392726054537128
2609,HATS-64 b,HATS-64,0,9843000.0,18.82,305.1168,6554.0,1469281.6199999999,0.045759857726243004,4.021418756190866,1848.7608447414882,3963.081740822844,1698.1482499483204,1837.9663544134087,0.0009595394712903286
2612,WASP-7 b,WASP-7,0,9255000.0,14.908,305.1168,6400.0,995769.0599999999,0.09206305249958156,4.5183452923876795,1532.698010220422,3285.556114938931,1407.8340371380077,1523.748938254597,0.0024588409742790428
2614,WASP-7 b,WASP-7,0,9285000.0,15.278,305.1168,6400.0,1023622.74,0.08553502875236807,4.463297708386985,1551.4739920617426,3325.80510172,1425.0804001792792,1542.4152914465642,0.002245512544005749
2615,WASP-7 b,WASP-7,0,9270000.0,10.256,305.1168,6400.0,863464.08,0.2827544745196397,5.447535920640158,1426.09271683913,3057.0325106684513,1309.9135338422002,1417.7660887181103,0.008259422261607892
2616,WASP-45 b,WASP-45,0,5944500.0,10.604,306.38812,5150.0,591890.7,0.2568858403606484,5.368551821526205,1186.46747870539,2543.361741088225,1089.8097924969213,1179.5399673618356,0.008739611872677026
2619,K2-99 b,K2-99,0,23850000.0,14.46,308.2951,5990.0,2158660.2,0.10193871274455886,4.611638039620904,1315.710346877318,2820.4122056957017,1208.523660236342,1308.0282160845127,0.0030987237154877965
2620,Kepler-539 b,Kepler-539,0,74820000.0,8.373,308.2951,5820.0,661524.9,0.5250501058636186,6.060365451424938,399.55148375795477,856.4954165400663,367.0013105468489,397.21859433136257,0.03514737318613239
2622,TOI-1130 c,TOI-1130,0,10647000.0,16.814,309.56642,4250.0,480475.98,0.06510556578247055,4.285460032537425,659.1688270214827,1413.0221060873523,605.4684645723005,655.3200915032605,0.0031888266108844503
2625,WASP-41 b,WASP-41,0,6150000.0,13.204,310.51991,5546.0,619744.38,0.13484979994092636,4.843374113174669,1285.3876505992266,2755.4111947244724,1180.6712564141726,1277.8825670716888,0.004240403699837101
2626,TOI-2202 b,TOI-2202,0,14346000.0,11.321,310.83618,5144.0,550110.18,0.21416800625865376,5.233345828298899,735.4377268054121,1576.5153372351608,675.5239826031758,731.1436746831562,0.010443848393831938
2628,WASP-48 b,WASP-48,0,5166000.0,18.719,311.46,5920.0,1218598.5,0.04747136812103433,4.073951605776264,2099.231538772416,4500.0012872036505,1928.2139028107576,2086.9746075386483,0.000885003994702669
2631,WASP-1 b,WASP-1,0,5880000.0,16.735,311.4734,6213.0,1023622.74,0.06643871365943223,4.308773565879554,1892.6406794973364,4057.1444057726435,1738.4533358173824,1881.589984883442,0.0014151038386954996
2632,WASP-185 b,WASP-185,0,13560000.0,14.011,311.4734,5900.0,1044513.0,0.11321160989778405,4.709035489593992,1195.5413699267908,2562.8129171124415,1098.1444630096983,1188.5608782146255,0.003727175329683992
2633,WASP-7 b,WASP-7,0,9360000.0,15.401,311.4734,6520.0,1030586.16,0.08524160195189079,4.491506883669364,1579.5644159080907,3386.0209193332316,1450.8823876189542,1570.341701754123,0.002177041921388457
2634,Kepler-44 b,Kepler-44,0,6690000.0,12.218,311.79123,5800.0,940061.7000000001,0.1708995561234275,5.045310925385229,1587.371692699598,3402.7569272306177,1458.0536307021634,1578.1033936480194,0.004540801208621242
2638,TOI-1601 b,TOI-1601,0,10296000.000000002,13.888,314.6517,5948.0,1524988.98,0.11743251466647227,4.753913065862703,1671.304423881773,3582.678670679258,1535.1486324574191,1661.5460608732837,0.0029193627714041753
2639,WASP-175 b,WASP-175,0,6604500.0,13.54,314.6517,6229.0,835610.4,0.1267218461410359,4.814617137078882,1617.65458886891,3467.672621009613,1485.8694768022979,1608.209474935766,0.003254638130683177
2641,Kepler-44 b,Kepler-44,0,6690000.0,12.22,317.82,5800.0,940061.7000000001,0.17411853620700102,5.093438385751903,1587.371692699598,3402.7569272306177,1458.0536307021634,1578.1033936480194,0.004576513732869601
2646,TOI-251 b,TOI-251,0,8611500.0,2.74,317.83,5875.0,612780.96,15.446162563830363,10.756679053366323,1144.2123117619951,2452.7817826013793,1050.9970179834966,1137.5315186417192,0.00449850771985692
2647,WASP-129 b,WASP-129,0,9420000.0,10.424,317.83,5900.0,626707.8,0.28052339201028514,5.514882843426559,1111.0782020932754,2381.7541072803533,1020.562237569592,1104.5908714359061,0.009801280336218784
2648,WASP-190 b,WASP-190,0,9945000.0,12.89,317.83,6400.0,1114147.2,0.14835887713486584,4.959375971660195,1563.991484085305,3352.6381256995905,1436.578132421941,1554.8596967066524,0.003928847302640448
2649,WASP-45 b,WASP-45,0,6075000.0,11.119,318.46566,5100.0,640634.64,0.2316022747238056,5.345083423411232,1209.1711065581305,2592.030195555744,1110.663828872297,1202.1110339414586,0.007611075586440204
2650,WASP-45 b,WASP-45,0,6081000.0,13.002,318.78349,5100.0,654561.48,0.14499156503590374,4.945371000951334,1221.6404761809365,2618.760062326923,1122.117359091284,1214.5075977764452,0.004695228251730244
2651,WASP-45 b,WASP-45,0,6081000.0,13.002,320.041,5140.0,654561.48,0.14556351543066323,4.9551154401204585,1231.2219701117674,2639.2993569334085,1130.9182795547451,1224.033147562927,0.004674099384257253
2654,OGLE-TR-132 b,OGLE-TR-132,0,4590000.0,12.89,320.99,6411.0,981842.22,0.14983392370613405,4.983969098546132,2164.839995144857,4640.642342120384,1988.4774494385263,2152.1999911898306,0.0029813645004827713
2655,OGLE-TR-182 b,OGLE-TR-182,0,7649999.999999999,12.666,320.995,5924.0,793829.8799999999,0.15792730286432793,5.027886209497902,1393.2644961959584,2986.6605519671903,1279.7597226596001,1385.1295445220187,0.0045899667872605025
2659,HD 202772 A b,HD 202772 A,0,7812000.0,17.318,323.23311,6272.0,1803525.7799999998,0.06221570643613362,4.314844022546978,2200.247959135635,4716.544347493711,2021.0008405824904,2187.4012162041086,0.001127810162800978
2661,K2-140 b,K2-140,0,8865000.0,12.274,323.86877,5654.0,689378.58,0.1751007946016502,5.130356265662767,1151.1471534258067,2467.6476017534455,1057.366900420463,1144.4258693564284,0.005928199597393529
2662,Kepler-44 b,Kepler-44,0,6825000.0,13.9,324.17,5757.0,1058439.84,0.12067180865672289,4.823197643020892,1655.249662459732,3548.2630067896143,1520.4018007675752,1645.5850395190203,0.002977599212763997
2663,WASP-26 b,WASP-26,0,6000000.0,14.796,324.18498,5950.0,933098.28,0.1000546606527244,4.674986182997917,1713.1309139995722,3672.339699438084,1573.5676530663034,1703.1283357134187,0.002364159219431948
2664,HAT-P-5 b,HAT-P-5,0,6109500.0,14.056,324.1866,5960.0,814720.1399999999,0.11670439620432004,4.796480727998683,1589.033922103384,3406.3201523053704,1459.5804436271994,1579.7559176757568,0.00297431272031752
2669,WASP-26 b,WASP-26,0,5949000.0,13.63,324.1866,6015.0,891317.76,0.1279926096444739,4.87086003432061,1699.868963171638,3643.9108221588135,1561.3861106816225,1689.9438183730826,0.003098704381405846
2671,Kepler-87 b,Kepler-87,0,72150000.0,13.49,324.2,5600.0,1267342.44,0.13202450970475835,4.896171016069966,541.8790561865565,1161.5948051991247,497.73391380728776,538.715148725171,0.007648287846103951
2672,WASP-26 b,WASP-26,0,5977499.999999999,14.359,326.715,5939.0,905244.6,0.11032498813255463,4.764073877256495,1687.4154510144913,3617.214948120003,1549.9471460716131,1677.563019415652,0.002649126265431377
2677,Kepler-424 b,Kepler-424,0,6600000.0,9.98,327.35,5460.0,654561.48,0.3292290305978412,5.720012136148599,1255.397947165083,2691.124001261564,1153.1247175808703,1248.0679666340106,0.01013519116394136
2678,OGLE-TR-211 b,OGLE-TR-211,0,7649999.999999999,15.244,327.351,6325.0,1142000.88,0.09238346634447062,4.628213813138092,1784.2205976898183,3824.730544470872,1638.865889066564,1773.8029430539011,0.0020815671883079134
2679,CoRoT-1 b,CoRoT-1,0,3804000.0,17.385,327.3649,5950.0,786866.46,0.06228528118336309,4.333958586265514,1975.7534354166728,4235.308415655407,1814.7951630549333,1964.2174644932638,0.0012318096348954118
2680,HATS-58 A b,HATS-58 A,0,8697000.0,12.274,327.3649,7175.0,995769.0599999999,0.17699098963660423,5.1579727700111615,1772.5643134368063,3799.743641800174,1628.1592047696452,1762.214717169817,0.004163114760323614
2682,Kepler-44 b,Kepler-44,0,6855000.0,13.451,327.3649,5757.0,1016659.32,0.1344763139390879,4.927139043517039,1618.6976648705725,3469.9086027312283,1486.8275767598043,1609.2464606560147,0.0033839478218882515
2683,WASP-48 b,WASP-48,0,5173500.0,18.719,327.68273,6000.0,1218598.5,0.04994396552602421,4.178702978828907,2126.0567874070557,4557.50502185887,1952.8537847905775,2113.6432297022343,0.0009000217491175556
2686,WASP-26 b,WASP-26,0,5995500.0,14.796,329.90754,5950.0,933098.28,0.1018208399459935,4.716067447977235,1713.7736996818746,3673.717601943993,1574.1580730682192,1703.7673683176254,0.0023840075204073392
2690,HAT-P-42 b,HAT-P-42,0,8625000.0,14.348,331.801,5743.0,1065403.26,0.11230031861240164,4.802852060762201,1473.6752585576455,3159.0324544702466,1353.6196790568285,1465.0708068945346,0.002999597679936836
2693,XO-5 b,XO-5,0,7311000.0,12.431,332.45018,5370.0,752049.3600000001,0.17301580386449675,5.164952136048298,1257.461172465136,2695.5468180564467,1155.0198585573248,1250.1191452349951,0.005371198591528073
2698,HAT-P-35 b,HAT-P-35,0,7470000.0,14.93,334.979,6096.0,1002732.48,0.10062723985591877,4.730803781273307,1630.657363354456,3495.545916947417,1497.812957106907,1621.1363292049025,0.0024336066475205208
2699,HAT-P-35 b,HAT-P-35,0,7467000.0,14.93,335.62848,6096.0,1002732.48,0.10082234277204671,4.735387761998686,1630.9849032519753,3496.24804528973,1498.1138133833383,1621.4619566721224,0.00243552955066232
